name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Disrupting Weapon,transmutation,,,"cleric/oracle 5, inquisitor 5, spiritualist 5",1 standard action,"V, S",0,touch,,,one melee weapon,1 round/level,0,0,"Will negates (harmless, object); see text","yes (harmless, object)",This spell makes a melee weapon deadly to undead. Any undead creature with HD equal to or less than your caster level must succeed on a Will save or be destroyed utterly if struck in combat with this weapon. Spell resistance does not apply against the destruction effect.,PFRPG Core,1,1,0,0,0,,,5,,,,,,,,5,5,,,,,5,, Melee weapon destroys undead.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Disrupting Weapon,162,,,,,,0,,,,,,,5,,,,,0,0,0,
Divination,divination,,,"cleric/oracle 4, witch 4, inquisitor 4, shaman 4, psychic 4, spiritualist 4, medium 3",10 minutes,"V, S, M (incense and an appropriate offering worth 25 gp)",1,personal,,,you,instantaneous,0,0,,,"Similar to augury but more powerful, a divination spell can provide you with a useful piece of advice in reply to a question concerning a specific goal, event, or activity that is to occur within 1 week. The advice granted by the spell can be as simple as a short phrase, or it might take the form of a cryptic rhyme or omen. If your party doesn't act on the information, the conditions may change so that the information is no longer useful. The base chance for a correct divination is 70% + 1% per caster level, to a maximum of 90%. If the die roll fails, you know the spell failed, unless specific magic yielding false information is at work. As with augury, multiple divinations about the same topic by the same caster use the same dice result as the first divination spell and yield the same answer each time.",PFRPG Core,1,1,1,0,0,,,4,,,,,,,4,4,4,,,,,4,Knowledge (4), Provides useful advice for specific proposed actions.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divination,164,25,Dreamspun (9),Portents (8),,,0,,4,4,3,,,4,,,,,0,0,0,
Divine Favor,evocation,,,"cleric/oracle 1, paladin 1, inquisitor 1",1 standard action,"V, S, DF",0,personal,,,you,1 minute,0,0,,,"Calling upon the strength and wisdom of a deity, you gain a +1 luck bonus on attack and weapon damage rolls for every three caster levels you have (at least +1, maximum +3). The bonus doesn't apply to spell damage.",PFRPG Core,1,1,0,0,1,,,1,,,,1,,,,1,1,,,,,1,"Archon (1), Nobility (1)",You gain +1 per three levels on attack and damage rolls.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divine Favor,165,,,"Devotion (2), Strength (2)","You also gain the luck bonus on saving throws and skill checks. Alternatively, you can cast this spell on another willing creature, changing the range to touch and target to living creature touched.",,1,,,,,,,,,,,,0,0,0,
Divine Power,evocation,,,"cleric/oracle 4, inquisitor 4, shaman 4",1 standard action,"V, S, DF",0,personal,,,you,1 round/level,0,0,,,"Calling upon the divine power of your patron, you imbue yourself with strength and skill in combat. You gain a +1 luck bonus on attack rolls, weapon damage rolls, Strength checks, and Strength-based skill checks for every three caster levels you have (maximum +6). You also gain 1 temporary hit point per caster level. Whenever you make a full-attack action, you can make an additional attack at your full base attack bonus, plus any appropriate modifiers. This additional attack is not cumulative with similar effects, such as haste or weapons with the speed special ability.",PFRPG Core,1,1,0,0,1,,,4,,,,,,,,4,4,,,,,4,War (4), You gain attack bonuses and 1 hp/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divine Power,166,,,Strength (8),,,0,,4,,,,,,,,,,0,0,0,
Doom,necromancy,,"emotion, fear, mind-affecting","antipaladin 1, cleric/oracle 1, inquisitor 1, shaman 1, mesmerist 1, spiritualist 1",1 standard action,"V, S, DF",0,medium (100 ft. + 10 ft./level),,,one living creature,1 min./level,0,0,Will negates,yes,This spell fills a single subject with a feeling of horrible dread that causes it to become shaken.,PFRPG Core,1,1,0,0,1,,,1,,,,,,,,1,1,1,,,,1,Demon (1),"One subject takes –2 on attack rolls, damage rolls, saves, and checks.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Doom,170,,,,,,0,,1,,,1,,1,,,,,0,0,0,
Enthrall,enchantment,charm,"language-dependent, mind-affecting, sonic","bard 2, cleric/oracle 2, witch 2, inquisitor 2, shaman 2, psychic 2, mesmerist 2",1 round,"V, S",0,medium (100 ft. + 10 ft./level),,,any number of creatures,1 hour or less,0,0,Will negates; see text,yes,"If you have the attention of a group of creatures, you can use this spell to hold them enthralled. To cast the spell, you must speak or sing without interruption for 1 full round. Thereafter, those affected give you their undivided attention, ignoring their surroundings. They are considered to have an attitude of friendly while under the effect of the spell. Any potentially affected creature of a race or religion unfriendly to yours gets a +4 bonus on the saving throw. A target with 4 or more HD or with a Wisdom score of 16 or higher remains aware of its surroundings and has an attitude of indifferent. It gains a new saving throw if it witnesses actions that it opposes. The effect lasts as long as you speak or sing, to a maximum of 1 hour. Those enthralled by your words take no action while you speak or sing and for 1d3 rounds thereafter while they discuss the topic or performance. Those entering the area during the performance must also successfully save or become enthralled. The speech ends (but the 1d3-round delay still applies) if you lose concentration or do anything other than speak or sing. If those not enthralled have unfriendly or hostile attitudes toward you, they can collectively make a Charisma check to try to end the spell by jeering and heckling. For this check, use the Charisma bonus of the creature with the highest Charisma in the group; others may make Charisma checks to assist. The heckling ends the spell if this check result beats your Charisma check result. Only one such challenge is allowed per use of the spell. If any member of the audience is attacked or subjected to some other overtly hostile act, the spell ends and the previously enthralled members become immediately unfriendly toward you. Each creature with 4 or more HD or with a Wisdom score of 16 or higher becomes hostile.",PFRPG Core,1,1,0,0,0,,,2,,,2,,,,2,2,2,,,,,2,"Love (2), Nobility (2), Revolution (2)",Captivates all within 100 ft. + 10 ft./level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Enthrall,186,,,,,,0,,2,2,,2,,,,,,,0,0,0,
Expeditious Retreat,transmutation,,,"bard 1, sorcerer/wizard 1, alchemist 1, summoner/unchained summoner 1, inquisitor 1, magus 1, bloodrager 1, occultist 1, psychic 1, mesmerist 1, spiritualist 1, medium 1",1 standard action,"V, S",0,personal,,,you,1 min./level (D),1,0,,,"This spell increases your base land speed by 30 feet. This adjustment is treated as an enhancement bonus. There is no effect on other modes of movement, such as burrow, climb, fly, or swim. As with any effect that increases your speed, this spell affects your jumping distance (see the Acrobatics skill).",PFRPG Core,1,1,0,0,0,1,1,,,,1,,1,1,,1,,,1,,,1,"Azata (1), Exploration (1)",Your base land speed increases by 30 ft.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Expeditious Retreat,191,,,,"The speed bonus from the spell increases to 40 feet. Add your tier to Acrobatics checks to avoid attacks of opportunity from movement, and when your movement provokes an attack of opportunity, add your tier to your AC against that attack.",,1,1,,1,1,1,1,1,,,,,0,0,0,1
Find the Path,divination,,,"bard 6, cleric/oracle 6, druid 6, witch 6, inquisitor 6, shaman 6, occultist 6, psychic 6, spiritualist 6",3 rounds,"V, S, F (a set of divination counters)",0,personal or touch,,,you or creature touched,10 min./level,0,0,none or Will negates (harmless),no or yes (harmless),"The recipient of this spell can find the shortest, most direct physical route to a prominent specified destination, such as a city, keep, lake, or dungeon. The locale can be outdoors or underground, as long as it is prominent. For example, a hunter's cabin is not prominent enough, but a logging camp is. Find the path works with respect to locations, not objects or creatures at a locale. The location must be on the same plane as the subject at the time of casting. The spell enables the subject to sense the correct direction that will eventually lead it to its destination, indicating at appropriate times the exact path to follow or physical actions to take. For example, the spell enables the subject to sense what cavern corridor to take when a choice presents itself. The spell ends when the destination is reached or the duration expires, whichever comes first. Find the path can be used to remove the subject and its companions from the effect of a maze spell in a single round, specifying the destination as ""outside the maze."" This divination is keyed to the recipient, not its companions, and its effect does not predict or allow for the actions of creatures (including guardians) who might take action to oppose the caster as he follows the path revealed by this spell.",PFRPG Core,1,1,0,1,0,,,6,6,,6,,,,6,6,6,,,,,6,"Knowledge (6), Travel (6)",Shows most direct way to a location.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Find the Path,200,,,,,,0,,6,6,,,6,6,,,6,,0,0,0,
Find Traps,divination,,,"cleric/oracle 2, witch 2, inquisitor 2, occultist 2, psychic 2, medium 2",1 standard action,"V, S",0,personal,,,you,1 min./level,0,0,,,"You gain intuitive insight into the workings of traps. You gain an insight bonus equal to 1/2 your caster level (maximum +10) on Perception checks made to find traps while the spell is in effect. You receive a check to notice traps within 10 feet of you, even if you are not actively searching for them. Note that find traps grants no ability to disable the traps that you may find.",PFRPG Core,1,1,0,0,0,,,2,,,,,,,2,2,2,,,,,2,, Notice traps as a rogue does.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Find Traps,201,,,,,,0,,,2,2,,2,,,,,,0,0,0,
Flame Strike,evocation,,fire,"cleric/oracle 5, druid 4, inquisitor 5, shaman 5",1 standard action,"V, S, DF",0,medium (100 ft. + 10 ft./level),"cylinder (10-ft. radius, 40-ft. high)",,,instantaneous,0,0,Reflex half,yes,"A flame strike evokes a vertical column of divine fire. The spell deals 1d6 points of damage per caster level (maximum 15d6). Half the damage is fire damage, but the other half results directly from divine power and is therefore not subject to being reduced by resistance to fire-based attacks.",PFRPG Core,1,1,0,0,1,,,5,4,,,,,,,5,5,,,,,5,"Sun (5), War (5), Arson (5)",Smites foes with divine fire (1d6/level damage).,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Flame Strike,210,,Celestial (11),"Devotion (10), Elements (10)","The damage dealt increases to 1d8 per caster level (maximum 15d8). The area increases to a 20-foot-radius, 40-foot-high cylinder. You may have the divine half of the damage affect only one specific creature type (as the bane weapon quality).",,1,,5,,,,,,,,4,,0,0,0,
Forbiddance,abjuration,,,"cleric/oracle 6, inquisitor 6, occultist 6",6 rounds,"V, S, M (holy water and incense worth 1,500 gp, plus 1,500 gp per 60-foot cube), DF",1,medium (100 ft. + 10 ft./level),60-ft. cube/level,,,permanent,0,1,see text,yes,"Forbiddance seals an area against all planar travel into or within it. This includes all teleportation spells (such as dimension door and teleport), plane shifting, astral travel, ethereal travel, and all summoning spells. Such effects simply fail automatically. In addition, it damages entering creatures whose alignments are different from yours. The effect on those attempting to enter the warded area is based on their alignment relative to yours (see below). A creature inside the area when the spell is cast takes no damage unless it exits the area and attempts to reenter, at which time it is affected as normal. Alignments identical: No effect. The creature may enter the area freely (although not by planar travel). Alignments different with respect to either law/chaos or good/evil: The creature takes 6d6 points of damage. A successful Will save halves the damage, and spell resistance applies. Alignments different with respect to both law/chaos and good/evil: The creature takes 12d6 points of damage. A successful Will save halves the damage, and spell resistance applies. At your option, the abjuration can include a password, in which case creatures of alignments different from yours can avoid the damage by speaking the password as they enter the area. You must select this option (and the password) at the time of casting. Adding a password requires the burning of additional rare incenses worth at least 1,000 gp, plus 1,000 gp per 60-foot cube. Dispel magic does not dispel a forbiddance effect unless the dispeller's level is at least as high as your caster level. You can't have multiple overlapping forbiddance effects. In such a case, the more recent effect stops at the boundary of the older effect.",PFRPG Core,1,1,1,0,1,,,6,,,,,,,,6,6,,,,,6,," Blocks planar travel, damages creatures of different alignment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Forbiddance,217,1500,,,,,0,,,,,,6,,,,,,0,0,0,
Freedom of Movement,abjuration,,,"bard 4, cleric/oracle 4, druid 4, ranger 4, alchemist 4, inquisitor 4, alchemist 4, occultist 4, psychic 4, mesmerist 4, spiritualist 4, medium 4",1 standard action,"V, S, M (a leather strip bound to the target), DF",0,personal or touch,,,you or creature touched,10 min./level,0,0,Will negates (harmless),yes (harmless),"This spell enables you or a creature you touch to move and attack normally for the duration of the spell, even under the influence of magic that usually impedes movement, such as paralysis, solid fog, slow, and web. All combat maneuver checks made to grapple the target automatically fail. The subject automatically succeeds on any combat maneuver checks and Escape Artist checks made to escape a grapple or a pin. The spell also allows the subject to move and attack normally while underwater, even with slashing weapons such as axes and swords or with bludgeoning weapons such as flails, hammers, and maces, provided that the weapon is wielded in the hand rather than hurled. The freedom of movement spell does not, however, grant water breathing.",PFRPG Core,1,1,1,0,1,,,4,4,4,4,,4,,,4,4,,,,,4,"Liberation (4), Luck (4), Flowing (4)",Subject moves normally despite impediments to restrict movement.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Freedom of Movement,227,,Destined (9),Agility (8),,,0,,,4,4,4,4,4,,,4,,0,0,0,
Geas/Quest,enchantment,compulsion,"language-dependent, mind-affecting, curse","bard 6, cleric/oracle 6, sorcerer/wizard 6, inquisitor 5, witch 6, psychic 6, mesmerist 6",10 minutes,V,0,close (25 ft. + 5 ft./2 levels),,,one living creature,1 day/level or until discharged,1,0,none,yes,"This spell functions similarly to lesser geas, except that it affects a creature of any HD and allows no saving throw. If the subject is prevented from obeying the geas/quest for 24 hours, it takes a -3 penalty to each of its ability scores. Each day, another -3 penalty accumulates, up to a total of -12. No ability score can be reduced to less than 1 by this effect. The ability score penalties are removed 24 hours after the subject resumes obeying the geas/quest. A remove curse spell ends a geas/quest spell only if its caster level is at least two higher than your caster level. Break enchantment does not end a geas/quest, but limited wish, miracle, and wish do. Bards, sorcerers, and wizards usually refer to this spell as geas, while clerics call the same spell quest.",PFRPG Core,1,0,0,0,0,6,6,6,,,6,,,,6,5,6,,,,,6,"Ancestors (6), Charm (6), Honor (6), Nobility (6)","As lesser geas, but affects any creature.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Geas/Quest,231,,,Enchantment (12),,,0,,,6,,6,,,,,,,0,0,0,
"Geas, Lesser",enchantment,compulsion,"language-dependent, mind-affecting, curse","bard 3, sorcerer/wizard 4, witch 4, inquisitor 4, psychic 4, mesmerist 3",1 round,V,0,close (25 ft. + 5 ft./2 levels),,,one living creature with 7 HD or less,1 day/level or until discharged,1,0,Will negates,yes,"A lesser geas places a magical command on a creature to carry out some service or to refrain from some action or course of activity, as desired by you. The creature must have 7 or fewer HD and be able to understand you. While a geas cannot compel a creature to kill itself or perform acts that would result in certain death, it can cause almost any other course of activity. The geased creature must follow the given instructions until the geas is completed, no matter how long it takes. If the instructions involve some open-ended task that the recipient cannot complete through his own actions, the spell remains in effect for a maximum of 1 day per caster level. A clever recipient can subvert some instructions. If the subject is prevented from obeying the lesser geas for 24 hours, it takes a -2 penalty to each of its ability scores. Each day, another -2 penalty accumulates, up to a total of -8. No ability score can be reduced to less than 1 by this effect. The ability score penalties are removed 24 hours after the subject resumes obeying the lesser geas. A lesser geas (and all ability score penalties) can be ended by break enchantment, limited wish, remove curse, miracle, or wish. Dispel magic does not affect a lesser geas.",PFRPG Core,1,0,0,0,0,4,4,,,,3,,,,4,4,,,,,,4,,Commands subject of 7 HD or less.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Geas, Lesser",232,,,,,,0,,,4,,3,,,,,,,0,0,0,
Hallow,evocation,,good,"cleric/oracle 5, druid 5, inquisitor 5",24 hours,"V, S, M (herbs, oils, and incense worth at least 1,000 gp, plus 1,000 gp per level of the spell to be included in the hallowed area), DF",1,touch,40-ft. radius emanating from the touched point,,,instantaneous,0,0,see text,see text,"Hallow makes a particular site, building, or structure a holy site. This has four major effects. First, the site is warded by a magic circle against evil effect. Second, the DC to resist positive channeled energy within this area gains a +4 sacred bonus and the DC to resist negative energy is reduced by 4. Spell resistance does not apply to this effect. This provision does not apply to the druid version of the spell. Third, any dead body interred in a hallowed site cannot be turned into an undead creature. Finally, you can fix a single spell effect to the hallowed site. The spell effect lasts for 1 year and functions throughout the entire site, regardless of the normal duration and area or effect. You may designate whether the effect applies to all creatures, creatures who share your faith or alignment, or creatures who adhere to another faith or alignment. At the end of the year, the chosen effect lapses, but it can be renewed or replaced simply by casting hallow again. Spell effects that may be tied to a hallowed site include aid, bane, bless, cause fear, darkness, daylight, death ward, deeper darkness, detect evil, detect magic, dimensional anchor, discern lies, dispel magic, endure elements, freedom of movement, invisibility purge, protection from energy, remove fear, resist energy, silence, tongues, and zone of truth. Saving throws and spell resistance might apply to these spells' effects. (See the individual spell descriptions for details.) An area can receive only one hallow spell (and its associated spell effect) at a time. Hallow counters but does not dispel unhallow.",PFRPG Core,1,1,1,0,1,,,5,5,,,,,,,5,5,,,,,5,,Designates location as holy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Hallow,252,1000,,,,,0,,,,,,,,,,5,,0,0,0,
Halt Undead,necromancy,,,"sorcerer/wizard 3, inquisitor 3",1 standard action,"V, S, M (a pinch of sulfur and powdered garlic)",0,medium (100 ft. + 10 ft./level),,,"up to three undead creatures, no two of which can be more than 30 ft. apart",1 round/level,0,0,Will negates (see text),yes,"This spell renders as many as three undead creatures immobile. A nonintelligent undead creature gets no saving throw; an intelligent undead creature does. If the spell is successful, it renders the undead creature immobile for the duration of the spell (similar to the effect of hold person on a living creature). The effect is broken if the halted creatures are attacked or take damage.",PFRPG Core,1,1,1,0,0,3,3,,,,,,,,,3,,,,,,3,, Immobilizes undead for 1 round/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Halt Undead,254,,,,,,0,,,,,,,,,,,,0,0,0,
Harm,necromancy,,,"cleric/oracle 6, witch 7, inquisitor 6, shaman 7, occultist 6, spiritualist 6",1 standard action,"V, S",0,touch,,,creature touched,instantaneous,0,0,Will half; see text,yes,"Harm charges a subject with negative energy that deals 10 points of damage per caster level (to a maximum of 150 points at 15th level). If the creature successfully saves, harm deals half this amount. Harm cannot reduce the target's hit points to less than 1. If used on an undead creature, harm acts like heal.",PFRPG Core,1,1,0,0,0,,,6,,,,,,,7,6,6,,,,,6,"Decay (6), Destruction (6)", Deals 10 points/level damage to target.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harm,255,,,,The damage dealt increases to 15 points of damage per caster level (maximum 225 points).,"Augmented: If you expend two uses of mythic power, the spell also acts as poison.",1,,7,,,,6,6,,,,,0,0,0,
Heal,conjuration,healing,,"cleric/oracle 6, druid 7, alchemist 6, witch 7, inquisitor 6, shaman 7, occultist 6, spiritualist 6",1 standard action,"V, S",0,touch,,,creature touched,instantaneous,0,0,Will negates (harmless),yes (harmless),"Heal enables you to channel positive energy into a creature to wipe away injury and afflictions. It immediately ends any and all of the following adverse conditions affecting the target: ability damage, blinded, confused, dazed, dazzled, deafened, diseased, exhausted, fatigued, feebleminded, insanity, nauseated, poisoned, sickened, and stunned. It also cures 10 hit points of damage per level of the caster, to a maximum of 150 points at 15th level. Heal does not remove negative levels or restore permanently drained ability score points. If used against an undead creature, heal instead acts like harm.",PFRPG Core,1,1,0,0,0,,,6,7,,,,6,,7,6,6,,,5,,6,Healing (6),"Cures 10 points/level damage, all diseases and mental conditions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heal,257,,,,The damage cured increases to 15 points of damage per caster level (maximum 225 points).,"Augmented: If you expend two uses of mythic power, the spell also acts as restoration.",1,,7,,,,6,6,,,,,0,0,0,
Heroes' Feast,conjuration,creation,,"bard 6, cleric/oracle 6, inquisitor 6",10 minutes,"V, S, DF",0,close (25 ft. + 5 ft./2 levels),,feast for one creature/level,,1 hour plus 12 hours; see text,0,0,none,no,"You bring forth a great feast, including a magnificent table, chairs, service, and food and drink. The feast takes 1 hour to consume, and the beneficial effects do not set in until this hour is over. Every creature partaking of the feast is cured of all sickness and nausea, receives the benefits of both neutralize poison and remove disease, and gains 1d8 temporary hit points + 1 point per two caster levels (maximum +10) after imbibing the nectar-like beverage that is part of the feast. The ambrosial food grants each creature that partakes a +1 morale bonus on attack rolls and Will saves and a +4 morale bonus on saving throws against poison and fear effects for 12 hours. If the feast is interrupted for any reason, the spell is ruined and all effects of the spell are negated.",PFRPG Core,1,1,0,0,1,,,6,,,6,,,,,6,6,,,,,6,"Community (6), Resolve (6), Revelry (6)",Food for one creature/level cures and grants combat bonuses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heroes' Feast,262,,,,,,0,,,,,,,,,,,,0,0,0,
Heroism,enchantment,compulsion,mind-affecting,"bard 2, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, witch 3, inquisitor 3, bloodrager 3, psychic 3, spiritualist 3, medium 2",1 standard action,"V, S",0,touch,,,creature touched,10 min./level,0,0,Will negates (harmless),yes (harmless),"This spell imbues a single creature with great bravery and morale in battle. The target gains a +2 morale bonus on attack rolls, saves, and skill checks.",PFRPG Core,1,1,0,0,0,3,3,,,,2,,3,3,3,3,,,,,,3,"Charm (4), Heroism (3)","Gives +2 on attack rolls, saves, skill checks.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Heroism,263,,"Imperious (7), Martyred (7)",,"The morale bonus increases to +4 and applies on all checks, attack rolls, saves, and weapon damage rolls. Allies adjacent to the target gain a +4 morale bonus on saves against fear effects.","Augmented (3rd): If you expend two uses of mythic power, the target can attempt one additional attack per round when taking a full attack action (as if using a haste spell). The target can use this additional attack ability a number of times equal to your tier.",1,3,,3,2,,,3,,,,,0,0,0,3
Hide from Undead,abjuration,,,"cleric/oracle 1, inquisitor 1",1 standard action,"V, S, DF",0,touch,,,one touched creature/level,10 min./level,1,0,Will negates (harmless); see text,yes,"Undead cannot see, hear, or smell creatures warded by this spell. Even extraordinary or supernatural sensory capabilities, such as blindsense, blindsight, scent, and tremorsense, cannot detect or locate warded creatures. Nonintelligent undead creatures (such as skeletons or zombies) are automatically affected and act as though the warded creatures are not there. An intelligent undead creature gets a single Will saving throw. If it fails, the subject can't see any of the warded creatures. If it has reason to believe unseen opponents are present, however, it can attempt to find or strike them. If a warded creature attempts to channel positive energy, turn or command undead, touches an undead creature, or attacks any creature (even with a spell), the spell ends for all recipients.",PFRPG Core,1,1,0,0,1,,,1,,,,,,,,1,1,,,,,1,, Undead can't perceive one subject/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hide from Undead,266,,,,,,0,,,,,,,,,,,,0,0,0,
Hold Person,enchantment,compulsion,mind-affecting,"bard 2, cleric/oracle 2, sorcerer/wizard 3, witch 2, inquisitor 2, antipaladin 2, bloodrager 3, shaman 2, occultist 3, psychic 2, mesmerist 2, medium 2",1 standard action,"V, S, F/DF (a small, straight piece of iron)",0,medium (100 ft. + 10 ft./level),,,one humanoid creature,1 round/level ; see text,1,0,Will negates; see text,yes,"The subject becomes paralyzed and freezes in place. It is aware and breathes normally but cannot take any actions, even speech. Each round on its turn, the subject may attempt a new saving throw to end the effect. This is a full-round action that does not provoke attacks of opportunity. A winged creature who is paralyzed cannot flap its wings and falls. A swimmer can't swim and may drown.",PFRPG Core,1,1,0,1,1,3,3,2,,,2,,,,2,2,2,2,,,,3,,Paralyzes one humanoid for 1 round/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hold Person,268,,,,,,0,3,2,2,2,2,3,,,,,,0,0,0,
Hold Monster,enchantment,compulsion,mind-affecting,"bard 4, sorcerer/wizard 5, summoner 4, witch 5, inquisitor 4, summoner 4, witch 5, occultist 4, psychic 5, mesmerist 4, unchained summoner 5, medium 4",1 standard action,"V, S, M/DF (one hard metal bar or rod, which can be as small as a three-penny nail)",0,medium (100 ft. + 10 ft./level),,,one living creature,1 round/level ; see text,1,0,Will negates; see text,yes,"This spell functions like hold person, except that it affects any living creature that fails its Will save.",PFRPG Core,1,1,1,0,1,5,5,,,,4,,,4,5,4,,,,,,5,Law (6),"As hold person, but any creature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Hold Monster,269,,Serpentine (11),,,,0,,,5,4,4,4,,,,,,0,0,0,5
Holy Smite,evocation,,good,"cleric/oracle 4, inquisitor 4",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),20-ft.-radius burst,,,instantaneous (1 round); see text,0,0,Will partial; see text,yes,"You draw down holy power to smite your enemies. Only evil and neutral creatures are harmed by the spell; good creatures are unaffected. The spell deals 1d8 points of damage per two caster levels (maximum 5d8) to each evil creature in the area (or 1d6 points of damage per caster level, maximum 10d6, to an evil outsider) and causes it to become blinded for 1 round. A successful Will saving throw reduces damage to half and negates the blinded effect. The spell deals only half damage to creatures who are neither good nor evil, and they are not blinded. Such a creature can reduce that damage by half (down to one-quarter of the roll) with a successful Will save.",PFRPG Core,1,1,0,0,0,,,4,,,,,,,,4,4,,,,,4,"Glory (4), Good (4)", Harms and possibly blinds evil creatures (1d8 damage/2 levels).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holy Smite,274,,,,"The damage dealt to evil outsiders increases to 1d10 points of damage per caster level (maximum 10d10) and the damage dealt to other evil creatures increases to 1d12 points of damage per 2 caster levels (maximum 5d12). The duration that creatures in the area are blinded increases to 2 rounds. On a successful save, an evil creature is blinded for 1 round.",,1,,,,,,,,,,,,0,0,0,
Holy Word,evocation,,"good, sonic","cleric/oracle 7, inquisitor 6",1 standard action,V,0,40 ft.,nongood creatures in a 40-ft.-radius spread centered on you,,,instantaneous,0,0,Will partial,yes,"Any nongood creature within the area of a holy word spell suffers the following ill effects. HD Effect Equal to caster level Deafened Up to caster level -1 Blinded, deafened Up to caster level -5 Paralyzed, blinded, deafened Up to caster level -10 Killed, paralyzed, blinded, deafenedThe effects are cumulative and concurrent. A successful Will save reduces or eliminates these effects. Creatures affected by multiple effects make only one save and apply the result to all the effects. Deafened: The creature is deafened for 1d4 rounds. Save negates. Blinded: The creature is blinded for 2d4 rounds. Save reduces the blinded effect to 1d4 rounds. Paralyzed: The creature is paralyzed and helpless for 1d10 minutes. Save reduces the paralyzed effect to 1 round. Killed: Living creatures die. Undead creatures are destroyed. Save negates. If the save is successful, the creature instead takes 3d6 points of damage + 1 point per caster level (maximum +25). Furthermore, if you are on your home plane when you cast this spell, nongood extraplanar creatures within the area are instantly banished back to their home planes. Creatures so banished cannot return for at least 24 hours. This effect takes place regardless of whether the creatures hear the holy word or not. The banishment effect allows a Will save (at a -4 penalty) to negate. Creatures whose HD exceed your caster level are unaffected by holy word.",PFRPG Core,1,0,0,0,0,,,7,,,,,,,,6,7,,,,,7,Good (7)," Kills, paralyzes, blinds, or deafens nongood subjects.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Holy Word,276,,,,,,0,,,,,,,,,,,,0,0,0,
