name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Bestow Grace,abjuration,,,paladin 2,1 standard action,"V, S, DF",0,touch,,,one good creature touched,1 minute/level,0,0,Will (harmless),yes (harmless),"With this spell you can bestow your divine grace on another good creature for a short amount of time, infusing that creature with a portion of your holy virtue. When you touch the subject, you grant that creature a sacred bonus to its saving throws equal to its Charisma bonus (if any) on all saving throws.",APG,1,1,0,0,1,,,,,,,2,,,,,,,,,,2,,Subject gains bonus on saving throws equal to Cha modifier.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bestow Grace,699,,,,,,0,,,,,,,,,,,,0,0,0,
Blaze of Glory,conjuration,healing,"good, mind-affecting",paladin 4,1 standard action or immediate action; see text,V,0,,30-ft.-radius burst centered on you,,,instantaneous and 1 round/level; see text,0,0,Will partial,yes,"You fall unconscious but also unleash a spectacular wave of holy energy that heartens and heals your allies while leaving your opponents daunted and damaged. You can cast this spell as either a standard action on your turn, or as an immediate action when brought to below 0 hit points. If cast as a standard action, you are immediately reduced to -1 hit points, but stable, after casting the spell. When you cast this spell, any good creature within range is healed for 1d6 points of damage per two caster levels. All evil creatures within range take the same amount as damage instead (a successful Will save halves this damage). In addition, all allies and enemies within range are affected as if by the prayer spell for 1 round per caster level.",APG,1,0,0,0,0,,,,,,,4,,,,,,,,,,4,,"Last stand cures good creatures, hurts evil.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Blaze of Glory,700,,,,,,0,,,,,,,,,,,,0,0,0,
Challenge Evil,enchantment,compulsion,mind-affecting,paladin 1,1 standard action,"V, DF",0,close (25 ft. + 5 ft./2 levels),,,one evil creature,1 minute/level (D),1,0,Will negates,yes,"You challenge an evil creature to bring the fight to you, or suffer the consequences. You gain a +2 sacred bonus on all melee attacks against the subject of the spell. At the end of its turn, if the target has not made at least one attack on you, it becomes sickened. If you move away from the target, the spell ends.",APG,1,0,0,0,1,,,,,,,1,,,,,,,,,,1,,Sickens creature if it refuses to fight you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Challenge Evil,725,,,,,,0,,,,,,,,,,,,0,0,0,
Corruption Resistance,abjuration,,"chaotic, evil, good, or lawful","antipaladin 2, inquisitor 2, paladin 2",1 standard action,"V, S, DF",0,touch,,,creature touched,10 minutes/level,0,0,Fortitude negates (harmless),yes (harmless),"You grant the touched creature limited protection from magical effects that inflict damage based on the target creature's alignment, such as holy smite, order's wrath, a paladin's smite evil attack, or an unholy weapon. Choose one alignment type: chaos, evil, good, or law. The subject takes 5 less points of damage from effects that specifically harm creatures of that alignment. The value of the protection increases to 10 points at 7th level and 15 points at 11th level. The spell protects the recipient's equipment as well. Corruption resistance protects against spells, spell-like abilities, and special abilities, not physical attacks. Corruption resistance only protects against damage. The subject can still suffer side effects from such attacks. When you use this spell to protect an alignment, it gains the descriptor of that alignment.",APG,1,1,0,0,1,,,,,,,2,,,,2,,2,,,,2,,Protects creature against damage from alignment-based attacks.,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Corruption Resistance,735,,,,,,0,,,,,,,,,,,,0,0,0,
Divine Transfer,necromancy,,,paladin 3,1 standard action,"V, S",0,touch,,,living creature touched,1 round/level,0,0,Fortitude negates (harmless),yes (harmless),"With a single touch, you transfer some of your life essence to the subject, transferring your hit points and your resolve. When you touch the subject you can transfer up to a number of hit points equal to your Constitution score to the target. These hit points heal the subject, but cannot raise the subject's hit points higher than its normal hit point total. In addition, the subject gains DR/evil equal to your Charisma bonus (if any) for the duration of the spell.",APG,1,1,0,0,0,,,,,,,3,,,,,,,,,,3,,Transfer hit points and give DR/evil to target creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divine Transfer,753,,,,,,0,,,,,,,,,,,,0,0,0,
Fire of Entanglement,evocation,,,paladin 2,1 swift action,"V, S",0,special; see text,,,one creature,1 round/level,0,0,Reflex partial,yes,"The next creature you attack using your smite evil class ability is wreathed in flames that impede its movement. Until the end of the spell's duration, the target is entangled. If the target starts its turn in a square adjacent to you, it is considered to be entangled to an immobile object (you) and cannot move. A target that saves against this spell is affected for only 1 round.",APG,1,1,0,0,0,,,,,,,2,,,,,,,,,,2,,Your ability to smite evil also entangles your foe.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fire of Entanglement,778,,,,,,0,,,,,,,,,,,,0,0,0,
Fire of Judgment,evocation,,,paladin 3,1 swift action,"V, S",0,special; see text,,,one creature,1 round/level,0,0,Will partial,yes,"After casting this spell, the next creature you attack using your smite evil class ability is engulfed in flames of positive energy. At the start of its turn, the target takes 1d6 points of damage, and takes an additional 1d6 points of damage each time it attacks a creature other than you. If the creature is an outsider with the evil subtype, an evil-aligned dragon, or an undead creature this damage increases to 1d10. With a successful saving throw, a creature is affected by this spell for only 1 round. This damage is divine in nature and bypasses any DR the creature possesses.",APG,1,1,0,0,0,,,,,,,3,,,,,,,,,,3,,Smited creature takes damage when it attacks.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fire of Judgment,779,,,,,,0,,,,,,,,,,,,0,0,0,
Fire of Vengeance,evocation,,fire,paladin 4,1 swift action,"V, S",0,special; see text,,,one creature,see text,0,0,none,no,"After casting this spell, the next creature you attack using your smite evil class ability is engulfed in holy flames that flare up when the target attacks someone other than you. If at any time during the duration of your smite evil effect the target makes an attack that does not include you, it takes 3d8 points of fire damage. Once triggered in this manner, or when your smite evil ability expires, the spell ends.",APG,1,1,0,0,0,,,,,,,4,,,,,,,,,,4,,Smited creature takes 3d8 damage.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fire of Vengeance,780,,,,,,0,,,,,,,,,,,,0,0,0,
Forced Repentance,enchantment,compulsion,"mind-affecting, emotion","inquisitor 4, paladin 4",1 standard action,"V, S, DF",0,close (25 ft. + 5 ft./2 levels),,,one evil creature without the evil subtype,1 round/level,0,0,Will negates,yes,You force an evil creature that does not have the evil subtype to momentarily reflect on its past actions and be overcome by grief and conscience. The target immediately drops prone and begins to loudly confess all of its sins and transgressions to the caster for the duration of the spell. The spell immediately ends if you move out of line of sight or if the target is attacked.,APG,1,1,0,0,1,,,,,,,4,,,,4,,,,,,4,Redemption (4),Target falls prone and confesses all of its sins.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Forced Repentance,791,,,,,,0,,,,,,,,,,,,0,0,0,
Ghostbane Dirge,transmutation,,,"bard 2, cleric/oracle 2, inquisitor 2, paladin 1, shaman 2, occultist 2",1 standard action,"V, S, M/DF (an old reed from a wind instrument)",0,close (25 ft. + 5 ft./2 levels),,,one incorporeal creature,1 round/level,0,0,Will negates,yes,"The target coalesces into a semi-physical form for a short period of time. While subject to the spell, the incorporeal creature takes half damage (50%) from nonmagical attack forms, and full damage from magic weapons, spells, spell-like effects, and supernatural effects.",APG,1,1,1,0,1,,,2,,,2,1,,,,2,2,,,,,2,,Incorporeal creature takes half damage from nonmagical weapons.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,796,,,Spirits (2),,,0,,2,,,,2,,,,,,0,0,0,
"Ghostbane Dirge, Mass",transmutation,,,"bard 4, cleric/oracle 5, inquisitor 5, paladin 3, shaman 5, occultist 5",1 standard action,"V, S, M/DF (an old reed from a wind instrument)",0,close (25 ft. + 5 ft./2 levels),,,"one incorporeal creature/level, no two of which can be more than 30 ft. apart",1 round/level,0,0,Will negates,yes,"This spell functions as ghostbane dirge, except that it affects multiple targets.",APG,1,1,1,0,1,,,5,,,4,3,,,,5,5,,,,,5,,"As ghostbane dirge, but affects multiple creatures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,797,,,Spirits (10),,,0,,5,,,,5,,,,,,0,0,0,
Grace,abjuration,,,"cleric/oracle 2, paladin 1",1 swift action,V,0,personal,,,you,see text,0,0,,,"Until the end of your turn, your movement does not provoke attacks of opportunity.",APG,1,0,0,0,0,,,2,,,,1,,,,,2,,,,,2,,Movement doesn't provoke attacks of opportunity.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grace,799,,,,,,0,,,,,,,,,,,,0,0,0,
Hero's Defiance,conjuration,healing,,paladin 1,1 immediate action,V,0,personal,,,you,instantaneous,0,0,,,"The instant before you are reduced to 0 or fewer hit points, you can expend a use of your lay on hands ability to heal yourself as if you had used lay on hands, plus an additional 1d6 hit points. If this healing brings your hit point total above 0 hit points, you do not fall, and may continue to act. If you have no more uses of lay on hands this spell has no effect.",APG,1,0,0,0,0,,,,,,,1,,,,,,,,,,1,,Allows the use of lay on hands while falling unconscious.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hero's Defiance,804,,,,,,0,,,,,,,,,,,,0,0,0,
Holy Whisper,evocation,,good,paladin 3,1 standard action,"V, S",0,30 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude negates; see text,yes,"You whisper a single word in the primordial language of good that is anathema to the minions of evil and strengthens the resolve of good creatures. Evil creatures within the burst must make a Fortitude saving throw or become sickened for 1 round/ level. Evil outsiders with the evil subtype, evil-aligned dragons, and undead in the burst also take 2d8 points of damage if they fail their saves. Good-aligned creatures in the burst gain a +2 sacred bonus on attack and damage rolls for 1 round.",APG,1,1,0,0,0,,,,,,,3,,,,,,,,,,3,,"Whisper sickens evil creatures, gives good creatures bonuses.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Holy Whisper,807,,,,,,0,,,,,,,,,,,,0,0,0,
Honeyed Tongue,transmutation,,,"bard 2, inquisitor 2, paladin 1, mesmerist 2",1 standard action,"V, M/DF (a drop of honey)",0,personal,,,you,10 minutes/level,0,0,,,"This spell augments your diplomacies. While under the effects of spell, you roll two dice each time you make a Diplomacy check to change a creature's attitude, taking the highest roll. If this results in a roll low enough to reduce the creature's attitude by a step, that creature gets some clue that you are manipulating it with a spell. Alternatively you can cast this spell before making a Diplomacy check to gather information, gaining a +5 competence bonus on the check.",APG,1,0,1,0,1,,,,,,2,1,,,,2,,,,,,2,,"Roll 2 dice when using Diplomacy, take higher roll.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Honeyed Tongue,808,,,,,,0,,,,,2,,,,,,,0,0,0,
Instant Armor,conjuration,creation,force,"cleric/oracle 2, paladin 2, psychic 2",1 standard action,"V, S, DF",0,personal,,,you,1 minute/level (D),1,0,,,"You instantly wrap your body in a suit of armor made from opaque force. At your option, the armor can be decorated with your religion's holy symbol in a prominent place, such as upon the breastplate or helm. While it exists, this armor replaces any garments or other sort of armor worn, magical as well as mundane. You lose access to, and all benefits from, armor replaced by this spell until the spell ends and the instant armor disappears. Instant armor acts in all ways as armor typical of its type (armor bonus, maximum Dexterity bonus, arcane spell failure chance, and so on). Since instant armor is made of force, incorporeal creatures can't bypass it the way they do normal armor. The sort of armor you can create with this spell depends on your caster level. Caster Level Armor Created 5th or lower chainmail 6th-8th banded mail 9th-11th half-plate 12th or higher full plate If you choose to create lesser armor than your level allows you gain a +1 magical enhancement bonus to the armor you do create for every type of armor you pass over. For instance, if you have the capacity to create full plate instant armor you could instead choose to create +1 half-plate, +2 banded mail, or +3 chainmail. You cannot replace these bonuses with armor special properties.",APG,1,1,0,0,1,,,2,,,,2,,,,,2,,,,,2,,Summon armor temporarily replacing your current attire.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Instant Armor,814,,,,,,0,,,2,,,,,,,,,0,0,0,
King's Castle,conjuration,teleportation,,paladin 4,1 standard action,"V, S, DF",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,Will negates (harmless),yes (harmless),"This spell allows you to switch places with an ally. When you cast this spell, choose a single ally within range. You teleport to your ally's space while your ally teleports to your former space.",APG,1,1,0,0,1,,,,,,,4,,,,,,,,,,4,,Instantly switch places with a single ally.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,King's Castle,820,,,,,,0,,,,,,,,,,,,0,0,0,
Knight's Calling,enchantment,compulsion,mind-affecting,paladin 1,1 standard action,"V, DF",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 round,0,0,Will negates,yes,"You compel an enemy to come and fight you. On its turn, the target moves its speed toward you, avoiding any other dangers along its path (including any movement that would provoke attacks of opportunity). The target may do nothing but move on its turn. If the target ends its move adjacent to you, you can make an attack of opportunity against the target.",APG,1,0,0,0,1,,,,,,,1,,,,,,,,,,1,,Forces target to move toward you and fight you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Knight's Calling,821,,,,,,0,,,,,,,,,,,,0,0,0,
Light Lance,evocation,,"good, light",paladin 2,1 standard action,"V, S",0,personal,,lance of light,,1 round + 1 round/level (D),1,0,,,"You create a glorious beam of brilliant radiance that acts as a +1 holy lance suitable for your size. You must have a free hand when casting the spell and, once you call the lance into being, you cannot switch it to another hand or put it down without prematurely ending the spell. As a standard action while holding a light lance, you can choose not to make an attack and instead hold the lance aloft as a beacon of light and truth, creating an area of bright light with a radius of 90 feet. If you choose to do this for one or more additional rounds the lance also casts a spear of brilliant light up into the sky that grows progressively more visible as it continues to climb toward the heavens. Under cover of night or other darkness, if nothing obstructs the beam, it becomes visible for an additional 2 miles during each round in which you continue to aim your lance skyward (2 miles in the second round, 4 miles in the third round, and so on).",APG,1,1,0,0,0,,,,,,,2,,,,,,,,,,2,,Creates a soaring beacon of light.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Light Lance,824,,,,,,0,,,,,,,,,,,,0,0,0,
Marks Of Forbiddance,abjuration,,mind-affecting,paladin 3,1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one enemy and one ally,1 round/level,0,0,Will negates; see text,yes,"Marks of Forbiddance magically brand two creatures, preventing them from committing violence against one another. When you cast this spell choose one enemy and one ally within range. Both targets become branded with the sigil of forbiddance. Until the end of the spell's duration, in order for the two targets to attack one another, even with a targeted spell, each attacker must attempt a Will save. If the save succeeds, that target can attack the other normally. If the save fails, the target can't follow through with the attack and the action is lost. This spell does not prevent the targets from attacking each other with area of effect spells or abilities.",APG,1,1,0,0,0,,,,,,,3,,,,,,,,,,3,,Makes 2 creatures pass Will saves in order to attack each other.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Marks Of Forbiddance,827,,,,,,0,,,,,,,,,,,,0,0,0,
Oath Of Peace,abjuration,,,paladin 4,1 standard action,"V, S",0,personal,,,you,1 round/level,0,0,,,"Entreating your deity for aid, you make a temporary oath of peace, granting you superior defenses but means you can't attack for the duration of the oath. For as long as you are subject to this spell, you gain a +5 sacred bonus to AC and on saving throws, as well as DR 10/evil. If you make a direct or indirect attack or any show any hostility toward any creature, the spell immediately ends.",APG,1,1,0,0,0,,,,,,,4,,,,,,,,,,4,,"Grants +5 AC and DR 10/evil, can’t attack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oath of Peace,835,,,,"You don't provoke attacks of opportunity when you attempt Heal checks, cast targeted spells with the harmless descriptor, or use positive energy effects to heal living creatures.",,1,,,,,,,,,,,,0,0,0,
Paladin's Sacrifice,abjuration,,,paladin 2,1 immediate action,"V, DF",0,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,0,0,Fortitude negates (harmless),yes (harmless),"You open up a brief but powerful divine conduit between you and another creature, taking on the damage and any other effects that creature suffers. When a creature in range is hit by an attack or fails a saving throw, you can cast this spell and the wounds and/or effects are magically transmitted to you instead of the target. You are affected as if you were hit by the attack or failed the saving throw, taking all the damage and suffering all of the adverse effects. Any resistances or immunities you have are applied normally, but you cannot otherwise reduce or negate the damage or effects in any way. If you use this spell against an effect that also targets you or includes you in its area, you suffer the effects for both yourself and the target you spared, potentially taking damage or suffering other consequences twice.",APG,1,0,0,0,1,,,,,,,2,,,,,,,,,,2,,Take the damage and effects for another creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paladin's Sacrifice,839,,,,,,0,,,,,,,,,,,,0,0,0,
Rally Point,enchantment,compulsion,"good, mind-affecting, emotion",paladin 1,1 standard action,"V, S, DF",0,5 ft.,one 5-ft. square,,,1 minute/level (D),1,0,Will negates (harmless),yes (harmless),"You create a spot that has the power to briefly hearten any good creature who comes into contact with it. A good creature who enters this square (even if simply as part of its normal move) gains a +2 morale bonus on attacks, saving throws, and 2 temporary hit points per caster level for 1 round. Nongood creatures gain no benefit from this spell. A creature cannot benefit more than once from the same casting of this spell.",APG,1,1,0,0,1,,,,,,,1,,,,,,,,,,1,,Square gives good creatures bonuses.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Rally Point,851,,,,,,0,,,,,,,,,,,,0,0,0,
Resounding Blow,evocation,,sonic,"antipaladin 4, inquisitor 5, paladin 4",1 swift action,V,0,personal,,,you,1 round/level,0,0,Fortitude partial; see text,no,"You must have a melee weapon in hand to cast this spell. On a successful melee attack, your weapon resounds with a thunderous clash. The target takes 1d6 points of sonic damage. Your weapon is not harmed by this attack. If you are using your judgment ability or smite ability against the target, it is staggered for 1 round on a successful attack. A successful Fortitude save negates the staggering effect. On a successful critical hit, the target is stunned for 1 round and deafened for 1d6 rounds. A successful Fortitude save negates the stunning and deafening effects. If you are also using judgment or smite, your foe makes only a single save against all effects. This spell immediately ends if your weapon leaves your hand. Resounding blow stacks with the thundering weapon property.",APG,1,0,0,0,0,,,,,,,4,,,,5,,4,,,,4,,Melee attack deals 1d6 more damage.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Resounding Blow,858,,,,,,0,,,,,,,,,,,,0,0,0,
Righteous Vigor,enchantment,compulsion,mind-affecting,"inquisitor 3, paladin 2",1 standard action,"V, S, DF",0,touch,,,creature touched,1 round/level,0,0,Will negates (harmless),yes (harmless),"Infusing the target with a surge of furious divine energy, you enhance a creature's ability to hit an opponent based on the number of times it has already hit that opponent with a successful attack. Each time the subject successfully strikes an opponent with a successful melee attack, the subject gains a cumulative +1 morale bonus on attack rolls (maximum +4 bonus) and gains 1d8 temporary hit points (to a maximum of 20 temporary hit points). If an attack misses, the attack bonus resets to +0 but any accumulated temporary hit points remain. The temporary hit points disappear at the end of the spell's duration.",APG,1,1,0,0,1,,,,,,,2,,,,3,,,,,,2,,Boosts attack bonus with each hit.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Righteous Vigor,864,,,,,,0,,,,,,,,,,,,0,0,0,
Sacred Bond,conjuration,healing,,"cleric/oracle 3, inquisitor 2, paladin 2",1 round,"V, S, F (a pair of golden bracelets worth 100 gp each worn by both you and the target)",1,touch; see text,,,creature touched,10 minutes/level (D),1,0,Will negates (harmless),yes (harmless),"To use this spell, you first touch the intended recipient, creating a sympathetic field of healing energies between you. Once the spell has been cast, you and the target may cast conjuration (healing) spells with a range of touch upon each other so long as you are within close range (25 ft. + 5 ft./2 levels). Should either you or the target remove your bracelet, the spell immediately ends.",APG,1,1,0,0,0,,,3,,,,2,,,,2,3,,,,,3,,Cast touch healing spells from a distance.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacred Bond,866,100,,,"The range at which you and the target can cast conjuration (healing) spells on each other increases to medium (100 feet + 10 feet per caster level). When you or the target uses the sacred bond to cast a healing spell on the other, the caster also heals a number of hit points equal to the minimum amount the spell can heal.","Augmented (6th): If you expend two uses of mythic power, casting a healing spell through the link heals the caster the normal amount instead of the minimum amount. You and the target can use the link to heal each other with targeted healing abilities such as lay on hands. Unlike with healing spells, a character using a healing ability in this way doesn't heal herself.",1,,,,,,,,,,,,0,0,0,
Sacrificial Oath,abjuration,,,paladin 4,1 standard action,"V, S, DF",0,touch,,,creature touched,1 minute/level,0,0,Fortitude negates (harmless),yes (harmless),"You create a powerful bond between yourself and a single creature. Until the end of the spell's duration, each time the target is hit with an attack or fails a saving throw, you can take the full damage of that attack and any other effects that creature suffers. If you choose not to take on the damage and effects, you instead take a number of points of damage equal to your Constitution score as backlash. Any resistances or immunities you have are applied normally, but you cannot otherwise reduce or negate the damage or effects of either the transfer or the backlash. If you or the subject of the spell move out of line of sight, the spell ends.",APG,1,1,0,0,1,,,,,,,4,,,,,,,,,,4,Martyr (6),Take damage for an ally for many rounds.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sacrificial Oath,867,,,,,,0,,,,,,,,,,,,0,0,0,
Saddle Surge,transmutation,,,paladin 2,1 standard action,"V, S, DF",0,personal,,,you and your mount,1 round/level (D); see text,1,0,,,"You and your mount form a perfect synergy that endows both of you with advantages based upon how far you travel each round. For every 5 feet your mount moves in a given round, you gain a +1 competence bonus on Ride checks and both you and your mount gain a +1 morale bonus on damage rolls made with weapons or natural attacks for 1 round. For instance, if your mount traveled 40 feet in a round, you would gain a +8 bonus on Ride checks and you and your mount would both gain a +8 bonus on damage rolls for 1 round, to a maximum bonus equal to your caster level. You must be mounted to enjoy the benefits of this spell. If you dismount, get knocked off, or take any other action that separates you from your mount, the spell immediately ends.",APG,1,1,0,0,1,,,,,,,2,,,,,,,,,,2,,Bonus damage for moving on mount.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saddle Surge,868,,,,,,0,,,,,,,,,,,,0,0,0,
Sanctify Armor,abjuration,,good,"inquisitor 4, paladin 3",1 standard action,"V, S",0,touch,,,armor touched,1 minute/level,0,0,"Will negates (harmless, object)","yes (harmless, object)","You imbue your armor with a righteous aura. It gains a +1 enhancement bonus per four caster levels (maximum +5 at 20th level). When using your judgment or smite ability, you gain DR 5/evil. An outfit of regular clothing counts as armor that grants no AC bonus for the purpose of this spell.",APG,1,1,0,0,0,,,,,,,3,,,,4,,,,,,3,,+1 AC/four levels (max +5).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Sanctify Armor,869,,,,"You gain DR 5/evil while wearing the target armor. While you're using your judgment or smite ability, this improves to DR 10/evil.","Augmented (3rd): If you expend two uses of mythic power, when you use judgment or smite, add half your tier to your AC as a sacred bonus.",1,,,,,,,,,,,,0,0,0,
Stay the Hand,enchantment,compulsion,mind-affecting,paladin 4,1 immediate action,"V, S, DF",0,medium (100 ft. + 10 ft./level),,,one creature,1/round per level and special; see text,0,0,Will partial,yes,"You cause a creature's arm to waver and prevent it from striking another creature. You can cast this spell when the target is about to make a melee attack against another creature. On a failed saving throw, the target does not follow through with its attack, and its entire action is wasted for the round. On a successful saving throw, the target can make its attack, forcing its strike though the compulsion but losing both accuracy and power, taking a -5 penalty on its attack and damage rolls. Whether or not the target makes its initial save or not, it is subject to a -2 penalty on attack and damage rolls against the creature it originally targeted for the duration of the spell.",APG,1,1,0,0,1,,,,,,,4,,,,,,,,,,4,,Subject cannot attack with melee weapon.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Stay the Hand,892,,,,,,0,,,,,,,,,,,,0,0,0,
Veil of Positive Energy,abjuration,,good,paladin 1,1 standard action,"V, S, DF",0,personal or 5 ft.; see text,,,you or all creatures within 5 ft.; see text,10 minutes/level (D),1,0,,,"You surround yourself with a veil of positive energy, making it harder for undead creatures to harm you. When under the effect of this spell, you gain a +2 sacred bonus to AC and a+2 sacred bonus on saves. Both of these bonuses apply only against attacks or effects created by undead creatures. You can dismiss this spell before its normal duration as a swift action on your turn to deal a number of points of positive energy damage equal to your level to all undead creatures within 5 feet of you.",APG,1,1,0,0,1,,,,,,,1,,,,,,,,,,1,,"+2 AC, +2 on saves vs. undead.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Veil of Positive Energy,924,,,,,,0,,,,,,,,,,,,0,0,0,
Wake of Light,evocation,,good,paladin 2,1 standard action,"V, S, DF",0,120 ft.,,"a 10-ft.-wide path in a straight line, up to 120 ft. long",,1 round/level,0,0,none,yes,"You and your mount lay down a trail of glowing, heavenly mist behind you as you move that makes passage easier for good creatures but more difficult for evil creatures. This glowing trail of mist appears behind your mount in a straight line starting where you cast the spell and ending where your mount ends its movement. The mist takes the form of a path 10 feet wide and up to 120 feet long and always floats just above the ground, up to a height of 1 foot. Thereafter, the mist persists for 1 round per level. Good creatures may walk along the top of the mist as if it were solid, treating squares of difficult terrain containing the mist as normal terrain. Evil creatures find the mist thick and cloying, and treat squares of normal terrain containing the mist as difficult terrain instead. Neutral creatures pass through the mist with no effect. The mist has no effect on obstacles or otherwise impassable terrain, and does not block sight or provide concealment. Except for very special circumstances (such as a celestial or fiendish mount), mounts use the alignment of their rider when determining how this spell affects them. You must be mounted to enjoy the benefits of this spell. If you dismount, get knocked off, or take any other action that separates you from your mount, the spell immediately ends, although the mist remains for the spell's normal duration. A wake of light cannot follow across water, underwater, or through the air in the case of a mount capable of walking on water, swimming, or flight.",APG,1,1,0,0,1,,,,,,,2,,,,,,,,,,2,,"Magical trail aids good creatures, hinders evil ones.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Wake of Light,929,,,,,,0,,,,,,,,,,,,0,0,0,
Weapon of Awe,transmutation,,emotion,"cleric/oracle 2, inquisitor 2, paladin 2, occultist 2",1 standard action,"V, S, DF",0,touch,,,weapon touched,1 minute/level,0,0,"Will negates (harmless, object)","yes (harmless, object)","You transform a single weapon into an awe-inspiring instrument. The weapon gains a +2 sacred bonus on damage rolls, and if the weapon scores a critical hit, the target of that critical hit becomes shaken for 1 round with no saving throw. This is a mind-affecting fear effect. A ranged weapon affected by this spell applies these effects to its ammunition. You can't cast this spell on a natural weapon, but you can cast it on an unarmed strike.",APG,1,1,0,0,1,,,2,,,,2,,,,2,2,,,,,2,,Weapon gets +2 on damage rolls.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weapon of Awe,934,,,,,,0,,,,,,2,,,,,,0,0,0,
