name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Savage Maw,transmutation,,,"antipaladin 1, cleric/oracle 2, druid 2, inquisitor 2, magus 2, ranger 1, psychic 2",1 standard action,"V, S",0,personal,,,you,"1 minute/level (D), special (see below)",1,0,,,"Your teeth extend and sharpen, transforming your mouth into a maw of razor-sharp fangs. You gain a bite attack that deals 1d4 points of damage plus your Strength modifier. If you confirm a critical hit with this attack, it also deals 1 point of bleed damage. If you already have a bite attack, your bite deals 2 points of bleed damage on a critical hit. You are considered proficient with this attack. If used as part of a full-attack action, the bite is considered a secondary attack, is made at your full base attack bonus -5, and adds half your Strength modifier to its damage. You can end this spell before its normal duration by making a bestial roar as a swift action. When you do, you can make an Intimidate check to demoralize all foes within a 30-foot radius that can hear the roar.",Advanced Race Guide,1,1,0,0,0,,,2,2,1,,,,,,2,2,1,2,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1501,,,,,,0,,,2,,,,,,,1,,0,0,0,
Ancestral Regression,transmutation,polymorph,,"alchemist 2, antipaladin 3, cleric/oracle 2, sorcerer/wizard 3, witch 2, psychic 2",1 standard action,"V, S",0,touch,,,willing drow touched,24 hours (D),1,0,Will negates (harmless),yes (harmless),"The target drow transforms into a surface elf. The drow loses her darkvision and light-blindness racial traits and gains the low-light vision racial trait in their place. The alignment and personality of the drow are not affected by the transformation, but the spell conceals her alignment as an undetectable alignment spell. The spell grants the target a +10 bonus on Disguise checks to pass as an elf, though she appears to be an elven analog of herself and can be recognized as such by other drow who know her.",Advanced Race Guide,1,1,0,0,0,3,3,2,,,,,2,,2,,2,3,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1518,,,,,,0,,,2,,,,,,,,,0,0,0,
Agonizing Rebuke,illusion,phantasm,"emotion, mind-affecting, pain","antipaladin 2, cleric/oracle 3, inquisitor 3, witch 3, psychic 3, mesmerist 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 level),,,one living creature,1 round/level,0,0,Will negates,yes,"With a word and a gesture, you instill such apprehension in your target that the thought of attacking you causes it mental distress and pain. Each time the target makes an attack against you, targets you with a harmful spell, or otherwise takes and action that would harm you, it takes 2d6 points of nonlethal damage.",Advanced Race Guide,1,1,0,0,0,,,3,,,,,,,3,3,3,2,,,,3,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,1526,,,,,,0,,,3,,2,,,,,,,0,0,0,
Death Candle,necromancy,,"death, evil, fire","antipaladin 1, cleric/oracle 2, inquisitor 2, witch 2",1 round,"V, S",0,,,,,instantaneous/1 round per HD of subject; see text,0,0,Fortitude negates,yes,"This spell functions like death knell, except instead of using the slain target's life energy to enhance yourself, you use it to summon a Small fire elemental resembling a burning, howling version of the slain creature. The elemental acts immediately on your turn and otherwise behaves as if you had summoned it with summon monster II. The elemental remains for a number of rounds equal to the Hit Dice of the slain creature.",Advanced Race Guide,1,1,0,0,0,,,2,,,,,,,2,2,2,1,,,,2,,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,1528,,,,,,0,,,,,,,,,,,,0,0,0,
Improve Trap,transmutation,,,"antipaladin 2, druid 3, inquisitor 3, ranger 2, sorcerer/wizard 3, witch 3",1 minute,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one trap,instantaneous,0,0,Will negates (object),yes (object),"When this spell is cast upon a trap, it improves one specific element of the trap chosen at the time of casting. The caster can improve the trap in any of the following ways (each one raises the trap's CR by +1). • Increase DC of the Perception check required to locate the trap by +5. • Increase DC of the Disable Device check required to disarm trap by +5. • Increase the trap's attack bonus or saving throw by +2. To cast this on a trap, you must know that the trap exists and its precise location. A trap can only have one improvement from this spell at a time. A second casting changes the improvement on the trap, but does not add another improvement.",Advanced Race Guide,1,1,0,0,0,3,3,,3,2,,,,,3,3,,2,,,,3,Trap (3),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1534,,,,,,0,,,,,,,,,,2,,0,0,0,
Blood Blaze,transmutation,,fire,"alchemist 2, antipaladin 1, cleric/oracle 2, magus 2, sorcerer/wizard 2, witch 2, bloodrager 2, psychic 2",1 standard action,"V, S",0,touch,,,creature touched,1 round/level (D),1,0,Fortitude negates (harmless),yes (harmless),"The target gains a 5-foot-radius aura that causes the blood of creatures in that area to ignite upon contact with air. Any creature (including the spell's target) within the aura that takes at least 5 points of piercing, slashing, or bleed damage from a single attack automatically creates a spray of burning blood. The spray strikes a creature in a randomly determined square adjacent to the injured creature. The spray deals 1d6 points of fire damage to any creature in that square, and 1 point of splash damage to all creatures within 5 feet of the spray's target, including the target of this spell. A creature can only create one spray of burning blood per round. Creatures that do not have blood (including oozes and most constructs and undead) do not create blood sprays when attacked.",Advanced Race Guide,1,1,0,0,0,2,2,2,,,,,2,,2,,2,1,2,,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1535,,,,,,0,2,,2,,,,,,,,,0,0,0,
Blood Scent,transmutation,,,"alchemist 3, antipaladin 2, cleric/oracle 3, druid 3, inquisitor 3, ranger 2, sorcerer/wizard 3, witch 3, bloodrager 3, psychic 3",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),,,"one creature/2 levels, no two of which can be more than 30 ft. apart",1 minute/level (D),1,0,Will negates (harmless),yes (harmless),"You greatly magnify the target's ability to smell the presence of blood. The target is considered to have the scent universal monster ability, but only for purposes of detecting and pinpointing injured creatures (below full hit points). Creatures below half their full hit points or suffering bleed damage are considered strong scents for this ability. Orcs and any creature under the effects of rage gain a +2 morale bonus on attack and damage rolls against creatures they can smell with this spell, or a +4 morale bonus if the target's blood counts as a strong scent.",Advanced Race Guide,1,1,0,0,0,3,3,3,3,2,,,3,,3,3,3,2,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1536,,,,,,0,3,,3,,,,,,,2,,0,0,0,
Enemy's Heart,necromancy,,"death, evil","adept 2, antipaladin 2, cleric/oracle 2, witch 2","1 full-round action, special see below","V, S, M (target creature's heart)",0,touch,,,living creature touched,concentration/1 minute per HD of the subject; see text,0,0,none,yes,"You cut out an enemy's heart and consume it, absorbing that enemy's power as your own. As part of casting this spell, you perform a coup de grace with a slashing weapon on a helpless, living adjacent target. If the target dies, you eat its heart to gain the spell's benefits. If the target survives, the spell is not wasted and you can try again as long as you continue concentrating on the spell. When you consume the heart, you gain the benefits of a death knell spell, except you gain 1d8 temporary hit points +1 per Hit Die of the target, and the bonus to Strength is a profane bonus.",Advanced Race Guide,1,1,1,0,0,,,2,,,,,,,2,,2,2,,,,2,Cannibalism (2),,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1537,,,,,,0,,,,,,,,,,,,0,0,0,
Sentry Skull,necromancy,,evil,"antipaladin 1, cleric/oracle 2, sorcerer/wizard 2, witch 2",1 hour,"V, S, M (an onyx gem worth at least 10 gp)",1,touch,,,severed head touched,permanent (D); see text,1,0,none,no,"You restore the senses to the severed head of a humanoid or monstrous humanoid killed within the past 24 hours, creating a grisly sentinel. The head must be affixed to a pole, spear, tree branch, or other stable object, and the spell ends if the head or its object is moved. The head has darkvision 60 feet and low-light vision, can swivel in place to look in any direction, and has a +5 bonus on Perception checks. If you are within 30 feet of the head, as a standard action you can shift your senses to it, seeing and hearing from its location and gaining the benefit of its darkvision and low-light vision, and you may use its Perception skill instead of your own. While your senses are in the severed head, your body is blind and deaf until you spend a free action to shift your senses back to your own body. When you create the head, you can imprint it with a single triggering condition, similar to magic mouth. Once this triggering condition is set, it can never be changed. If you are within 30 feet of the head, you immediately know if it is triggered (if you have multiple active sentry skulls, you also know which one was triggered). This wakens you from normal sleep but does not otherwise disturb your concentration. For example, you could have a sentry skull alert you if any humanoid comes into view, if a particular rival approaches, if your guard animal is killed, and so on, as long as it occurs where the severed head can see it. This spell does not give the head any ability to speak, think, or take any kind of action other than to turn itself, though it is a suitable target for other spells such as magic mouth.",Advanced Race Guide,1,1,1,0,0,2,2,2,,,,,,,2,,2,1,,,,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1538,10,,,,,0,,,,,,,,,,,,0,0,0,
Sickening Strikes,transmutation,,disease,"alchemist 2, antipaladin 2, druid 2, magus 3, ranger 4, witch 2",1 standard action,"V, S",0,personal,,,you,1 round/level,0,0,Fortitude negates; see text,yes,"You are imbued with disease, and any creature you strike with a melee attack must make a Fortitude save or be sickened for 1 minute. Creatures that are immune to disease are immune to this sickened effect.",Advanced Race Guide,1,1,0,0,0,,,,2,4,,,2,,2,,,2,3,,,2,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1546,,,,,,0,,,,,,,,,,2,,0,0,0,
Die For Your Master,enchantment,compulsion,,"antipaladin 4, druid 5, sorcerer/wizard 5, witch 5",1 immediate action,"V, S",0,touch,,,"your animal companion, familiar, or fiendish servant",instantaneous,0,0,none,no,"This spell functions as bleed for your master, but it allows your companion or familiar to intercept any attack that targets you, including those that do not require attack rolls (e.g., chain lightning, hold monster, and magic missile). Your companion or familiar cannot intercept effects that do not affect creatures of its type (e.g., dominate person).",Animal Archive,1,1,0,0,0,5,5,,5,,,,,,5,,,4,,,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1607,,,,,,0,,,,,,,,,,5,,0,0,0,
Frosthammer,evocation,,cold,"antipaladin 3, cleric 3, inquisitor 3, ranger 3",1 standard action,"V, S, DF",0,Medium (100 ft. + 10 ft./level),,,one creature,instantaneous,0,0,none,yes,"You create a warhammer of magically hardened ice and send it hurling toward the target. You must succeed at a ranged touch attack to strike the target. If hit, the target takes 1d8 points of damage per 2 caster levels you possess (maximum 5d8); half this damage is bludgeoning damage, half is cold damage. The frosthammer counts as having a +1 enhancement bonus for the purpose of bypassing DR. If the target takes any bludgeoning damage from the hammer, you may attempt a trip combat maneuver check against that target, except you may use your caster level instead of your BAB and your spellcasting ability modifier (Wisdom for clerics, and so on) instead of your Strength modifier.",AP 69,1,1,0,0,1,,,3,,3,,,,,,3,,3,,,Kostchtchie,3,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1631,,,,,,0,,,,,,,,,,3,,0,0,0,
Black Sword Of War,necromancy,,,"antipaladin 3, cleric/oracle 3, ranger 3, sorcerer/wizard 3",1 standard action,"V, S, F",0,touch,,,piercing or slashing manufactured weapon touched,1 minute/level (D),1,0,"Will negates (harmless, object)","yes (harmless, object)",The target weapon turns a glossy black color and deals bleed damage if it deals hit point damage to a creature. The amount of bleed damage is equal to 1/2 your caster level (maximum bleed 5).,AP 71,1,1,0,0,0,3,3,3,,3,,,,,,,3,3,,,Szuriel,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1648,,,,,,0,,,,,,,,,,3,,0,0,0,
Enlarge Tail,transmutation,,,"alchemist 1, antipaladin 1, druid 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1",1 standard action,"V, S",0,personal,,,your tail,1 hour/level,0,0,,,"When attacking with your tail or tail weapons, you gain 5 feet of reach, a +1 bonus on attack rolls, and a +2 bonus on damage rolls.",Kobolds Of Golarion,1,1,0,0,0,1,1,,1,,,,1,1,1,,,1,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1653,,,,,,0,,,,,,,,,,1,,0,0,0,1
Accursed Glare,necromancy,,curse,"antipaladin 3, sorcerer/wizard 3, witch 3",1 round,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 day/level,0,0,Will negates,yes,"You channel a fell curse through your glare. If the target fails its saving throw, it begins to obsessively second-guess its actions and attract bad luck. Whenever the target attempts an attack roll or saving throw while the curse lasts, it must roll twice and take the lower result. While you cast this spell, an ally within range of the subject can attempt an Intimidate check as a move action (DC = save DC of this spell); on a success, the ally adds its own glare to yours, granting you a +2 bonus on your caster level check to overcome spell resistance (if any). Multiple allies can attempt Intimidate checks; this bonus stacks.",Blood Of The Moon,1,1,0,0,0,3,3,,,,,,,,3,,,3,,,,3,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1718,,,,,,0,,,,,,,,,,,,0,0,0,
Bleeding Strike,necromancy,,,"antipaladin 1, cleric/oracle 1, ranger 1, witch 1",1 standard action,"V, S",0,touch,,one slashing melee weapon touched,,1 round/level or until discharged,0,0,"Will negates (harmless, object)","yes (harmless, object)","You imbue a slashing melee weapon with the ability to create a bleeding wound. As a free action when the weapon hits a living creature, the wielder can discharge this spell to add 1 point of bleed damage to the weapon's base damage. This bleeding is difficult to stop; add your spellcasting ability modifier (Wisdom for clerics, and so on) to the DC to stop the bleeding.",AP 77,1,1,0,0,0,,,1,,1,,,,,1,,1,1,,,Baphomet,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1726,,,,,,0,,,,,,,,,,1,,0,0,0,
Inner Focus,illusion,glamer,,"adept 2, antipaladin 1, cleric/oracle 2, druid 2, inquisitor 2, paladin 1, ranger 1",1 standard action,"V, S, DF",0,personal,,,you,10 minutes/level,0,0,none (harmless),no,"For the duration of this spell, you may ignore any divine focus components of your spells, allowing you to cast such spells without holding or revealing your holy or unholy symbol.",People Of The Sands,1,1,0,0,1,,,2,2,1,,1,,,,2,2,1,,2,,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1732,,,,,,0,,,,,,,,,,1,,0,0,0,
Abyssal Vermin,transmutation,,,"antipaladin 2, cleric/oracle 4, sorcerer/wizard 4, witch 4",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one vermin or vermin swarm,1 minute/level,0,0,Fortitude negates (see text),yes,"You infuse the target with power from the Abyss, granting it the fiendish creature simple template. The swarm gains DR 5/ good if it has at least 5 Hit Dice, or DR 10/good it if has at least 11 HD. It gains cold resistance 5 and fire resistance 5 if it has at least 5 HD, or cold resistance 10 and fire resistance 10 if it has at least 11 HD. It gains spell resistance equal to its CR + 6. Once per day, it can smite good (as a swift action against a good opponent, the vermin adds its Charisma bonus to its attack rolls and its HD to its damage rolls until the opponent is dead). If the targeted vermin is under your command, it automatically fails its saving throw against this spell. This spell has no effect on vermin that already have the fiendish creature simple template.",AP 78,1,1,0,0,0,4,4,4,,,,,,,4,,4,2,,,Deskari,4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1733,,,,,,0,,,,,,,,,,,,0,0,0,
Brittle Portal,transmutation,,,"antipaladin 2, cleric/oracle 2, druid 2, inquisitor 2, sorcerer/wizard 2, witch 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),5-ft.-radius spread,,,1 round/level,0,0,Will negates (object),yes (object),"This spell weakens the bonds of existence, and reduces the hardness of any nonmagical surface within its area of effect by 2 per caster level. The spell is centered on a flat surface chosen by the caster, and the hardness reduction effect persists for the duration of the spell.",Inner Sea Gods,1,1,0,0,0,2,2,2,2,,,,,,2,2,2,2,,,Rovagug,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1759,,,,,,0,,,,,,,,,,2,,0,0,0,
Face Of The Devourer,transmutation,polymorph,,"adept 1, antipaladin 1, cleric/oracle 1, druid 1, sorcerer/wizard 1",1 standard action,"V, S",0,touch,,,creature touched,1 minute/level,0,0,Fortitude negates (harmless),yes (harmless),"You transform the target's face into a hideous shape, such as a half-melted visage with insect legs instead of teeth, seeping pits instead of eyes, and suckered tongues dangling from its misshapen mouth. You do not choose what shape the target's face takes, and the shape is different every time you cast the spell. This transformation does not interfere with the target's senses or its ability to breathe, though it might prevent it from speaking. The target gains a +4 circumstance bonus on Intimidate checks. If the target does not normally have a bite attack, it gains a bite attack as a natural weapon for the duration of the spell. This bite attack deals 1d6 points of damage if the target is Medium, 1d4 points of damage if the target is Small, or 1d8 points of damage if the creature is Large. The target may use this bite as a primary attack or a secondary attack.",Inner Sea Gods,1,1,0,0,0,1,1,1,1,,,,,,,,1,1,,1,Rovagug,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1769,,,,,,0,,,,,,,,,,1,,0,0,0,
Ghoul Hunger,necromancy,,"evil, mind-affecting","antipaladin 2, cleric/oracle 2, sorcerer/wizard 2, witch 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one humanoid creature,1 round/level; see text,0,0,Will negates; see text,yes,"You awaken an unnatural hunger in the target, compelling it to fall upon a nearby helpless or dead humanoid creature and begin eating its flesh. The target defends itself normally but takes no other actions while eating. The target does not take extraordinary risks to satisfy this urge (it wouldn't jump over a pit or swim through lava to reach a suitable victim). If the target can't fulfill this urge on its next turn, the spell fails. Each round on its turn, the target can attempt a new saving throw to end the effect.",Inner Sea Gods,1,1,0,0,0,2,2,2,,,,,,,2,,2,2,,,Urgathoa,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1776,,,,,,0,,,,,,,,,,,,0,0,0,
Lose The Trail,illusion,glamer,,"antipaladin 2, ranger 1, sorcerer/wizard 1",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature/level,1 hour/level (D),1,0,Will negates (harmless),yes (harmless),The target or targets of this spell can obscure their tracks when fleeing from a pursuer. This increases the DC of any Survival checks made to track the spell's targets by 2 per level of the caster.,Inner Sea Gods,1,1,0,0,0,1,1,,,1,,,,,,,,2,,,Norgorber,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1787,,,,,,0,,,,,,,,,,1,,0,0,0,
Night Of Blades,evocation,,,"antipaladin 4, inquisitor 3, ranger 4, sorcerer/wizard 3, summoner/unchained summoner 3",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,wall of blades up to 10 ft. long/level and 10 ft. tall,,1 minute/level (D),1,0,Reflex half,yes,"Useful primarily to those who skulk in the darkness, this spell is a temporary trap for the unwary. You create an immobile wall of tiny black blades that whirl and tear into creatures like a cyclone. Anyone who enters this space takes 1d4 points of damage per caster level (maximum 10d4), though a successful Reflex save halves the damage. The spell cannot be cast so that it appears in a space already occupied by Small or larger creatures.",Inner Sea Gods,1,1,0,0,0,3,3,,,4,,,,3,,3,,4,,,Norgorber,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1790,,,,,,0,,,,,,,,,,4,,0,0,0,3
Plague Bearer,necromancy,,"disease, evil","alchemist 6, antipaladin 6, cleric/oracle 6, druid 6, inquisitor 6, sorcerer/wizard 7, witch 6",1 standard action,"V, S",0,touch,,,one living creature,1 round/level; see text,0,0,Fortitude negates; see text,yes,"You make the target an asymptomatic carrier for a host of virulent diseases. Creatures that end their turn adjacent to the target must succeed at a Fortitude save or be affected as if by the spell contagion. The target itself does not become diseased, and suffers no ill effects from this spell. Once plague bearer ends, the target is no longer contagious, though any creature it infected remains diseased.",Inner Sea Gods,1,1,0,0,0,7,7,6,6,,,,6,,6,6,6,6,,,Urgathoa,7,,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1792,,,,,,0,,,,,,,,,,6,,0,0,0,
Shared Sacrifice,necromancy,,evil,"antipaladin 3, cleric/oracle 2, summoner/unchained summoner 3, witch 2",1 round,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 round/level (D),1,0,Will negates,yes,"You create a link to a target and can direct pain and damage through this link. You take only half damage from effects and attacks that deal hit point damage. The target of this spell takes the remainder of the damage. Forms of harm that do not involve hit points, such as charm effects, temporary ability damage, level drain, and death effects cannot be shared through this link. If you suffer a reduction in hit points because of a lowered Constitution score, the reduction is not split with the target of this spell because it is not hit point damage. When the spell ends, subsequent damage is no longer divided between the subject and you, but damage already split is not reassigned back to you. If you and the target of the spell move out of range of each other, the spell immediately ends.",Inner Sea Gods,1,1,0,0,0,,,2,,,,,,3,2,,2,3,,,Asmodeus,2,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1800,,,,,,0,,,,,,,,,,,,0,0,0,3
Touch Of Bloodletting,necromancy,,,"antipaladin 2, cleric/oracle 1, druid 1, sorcerer/wizard 2, witch 2",1 standard action,"V, S",0,touch,,,living creature touched,1 round/level,0,0,Will negates,yes,"This spell causes any existing wounds that the target possesses to bleed profusely. If the creature's current total hit points are less than its maximum, this spell causes the creature to take 1 point of bleed damage each round and become exhausted for the duration of the spell. A successful DC 15 Heal check or any spell that cures hit point damage negates the effects of this spell.",Inner Sea Gods,1,1,0,0,0,2,2,1,1,,,,,,2,,1,2,,,Zon-Kuthon,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1810,,,,,,0,,,,,,,,,,1,,0,0,0,
Transplant Visage,transmutation,,evil,"alchemist 5, antipaladin 4, cleric/oracle 4, inquisitor 4, magus 5, sorcerer/wizard 5, witch 5",1 round,"V, S, M (one corpse)",0,personal,,,you,permanent,0,0,,,"This spell allows you to add a creature's stolen face to or remove such a face that you've already applied from your own. Before casting this spell, you must remove the face and eyes of a creature that has been dead no longer than 1 minute per caster level and place it over your own. Once you cast transplant visage, the creature's stolen skin magically melds with your own, making the expressions and eye color on your new face seem perfectly natural. Your new appearance grants you a +10 bonus on Disguise checks. Because the alteration made by transplant visage is permanent, there is no residual magical aura, and your new appearance is not recognized by detect spells. Transplant visage may be cast innumerable times, allowing a single caster to wear layers upon layers of stolen faces. However, only the topmost face is visible at any one time. Transplant visage may also be used to remove a previously stolen face. This is the only way to remove a face short of using greater polymorph, miracle, or wish. When used in this way, transplant visage c auses t he t opmost f ace t o fl ake o ff a nd crumble into dust. A face so removed may not be reused. If the caster is wearing several stolen faces when the topmost face is removed, the next face down is revealed, and may be used as normal.",Inner Sea Gods,1,1,1,0,0,5,5,4,,,,,5,,5,4,4,4,5,,,5,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1812,,,,,,0,,,,,,,,,,,,0,0,0,
Mathematical Curse,necromancy,,curse,"antipaladin 2, bard 2, cleric/oracle 3, sorcerer/wizard 2, witch 2",1 standard action,"V, S, M/DF (a full set of 10 fingernails)",0,touch,,,one living creature,see text,0,0,Will negates,yes,"Using the Path of Numbers, you are able to influence the seemingly random elements in the environment around a creature, reducing that creature's efficacy. Roll 3d8 and choose one of the dice-this die's result is the penalty mathematical curse imparts. Next, choose either of the two remaining dice; the d20 roll corresponding to that result on the Eight Basic Energies table is the roll the spell's penalty applies to. The result of the final die represents the number of rounds that mathematical curse lasts. A creature can be under the influence of only one mathematical curse at a time. If mathematical curse is cast on a creature already affected by that spell, the new curse replaces the previous one.",Occult Mysteries,1,1,1,0,1,2,2,3,,,2,,,,2,,3,2,,,,2,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1822,,,,,,0,,,,,,,,,,,,0,0,0,
Adjustable Disguise,illusion,glamer,,"alchemist 3, antipaladin 3, bard 3, inquisitor 3, sorcerer/wizard 3, witch 3, occultist 3, psychic 3, mesmerist 3, medium 3",1 standard action,"V, S",0,personal,,,you,10 minutes/level (D),1,0,,,"This spell functions as disguise self, except as a swift action you can alter the disguise (within the limitations of disguise self). For example, you could make yourself look like a young human city guard, then an old elven wizard of the opposite gender, then a halfling thief, and so on. You can change the disguise a number of times equal to your caster level.",Advanced Class Guide,1,1,0,0,0,3,3,,,,3,,3,,3,3,,3,,,,3,,"As disguise self, but you can change the disguise as a swift action.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1867,,,,,,0,,,3,3,3,3,,,,,,0,0,0,
Animal Purpose Training,enchantment,compulsion,mind-affecting,"antipaladin 1, bard 2, druid 2, inquisitor 1, paladin 1, ranger 1, shaman 2, witch 1, psychic 1",1 minute,"V, S, M (a swatch of black cloth)",0,close (25 ft. + 5 ft./2 levels),,,one indifferent or friendly animal,1 hour/level,0,0,none,yes,"You instill the target animal with a general purpose (see the Handle Animal skill), which can be any purpose except combat training-fighting, guarding, heavy labor, hunting, performance, or riding. This purpose supersedes the animal's previous trained purpose and any tricks it knows. When the spell ends, the animal reverts to its previous trained purpose and known tricks.",Advanced Class Guide,1,1,1,0,0,,,,2,1,2,1,,,1,1,,1,,,,2,,Animal gains a new general purpose.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1877,,,,,,0,,2,1,,,,,,,1,,0,0,0,
Bestow Auras,abjuration,,,"antipaladin 3, paladin 3",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level (D),1,0,Will negates (harmless),yes,"You transfer one or more of your paladin or antipaladin auras (such as aura of courage and aura of resolve) to another creature. You retain the personal effect of that aura, but the target becomes the center of the aura effect instead of you. For example, if you transfer your aura of courage, you remain immune to fear, but the target becomes the center of the aura that grants a +4 morale bonus on saves against fear effects. If an aura functions only when you are conscious, the transferred aura functions only when the target is conscious. If an aura functions only when you expend uses of another ability (such as with aura of justice or aura of vengeance), the transferred aura functions only if the target has that other ability and expends uses of it to activate the aura. You cannot transfer an aura that affects only you (such as aura of good).",Advanced Class Guide,1,1,0,0,0,,,,,,,3,,,,,,3,,,,3,,Transfer your paladin or antipaladin auras to another creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1884,,,,,,0,,,,,,,,,,,,0,0,0,
Bloatbomb,necromancy,,"acid, death","antipaladin 4, cleric/oracle 4, sorcerer/wizard 4",1 standard action,"V, S",0,touch,,,living creature touched,instantaneous and 1 minute/level (see text),0,0,Fortitude negates or Reflex half (see text),yes,"The target creature dies if it fails a Fortitude saving throw and its Hit Dice are no more than half your caster level. If it dies, its corpse rapidly putrefies. The next creature to touch the corpse within 1 minute per level of the target's death causes the corpse to explode in a 10-foot-radius burst, dealing 3d6 points of acid damage (Reflex half).",Advanced Class Guide,1,1,0,0,0,4,4,4,,,,,,,,,4,4,,,,4,,Kill a weak creature and turn its corpse into an explosive trap.,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1888,,,,,,0,,,,,,,,,,,,0,0,0,
