name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Stoneskin,abjuration,,,"druid 5, sorcerer/wizard 4, alchemist 4, summoner 3, inquisitor 4, magus 4, bloodrager 4, shaman 5, occultist 4, psychic 4, unchained summoner 4",1 standard action,"V, S, M (granite and diamond dust worth 250 gp)",1,touch,,,creature touched,10 min./level or until discharged,0,0,Will negates (harmless),yes (harmless),"The warded creature gains resistance to blows, cuts, stabs, and slashes. The subject gains DR 10/adamantine. It ignores the first 10 points of damage each time it takes damage from a weapon, though an adamantine weapon bypasses the reduction. Once the spell has prevented a total of 10 points of damage per caster level (maximum 150 points), it is discharged.",PFRPG Core,1,1,1,0,0,4,4,,5,,,,4,3,,4,,,4,4,,4,"Earth (6), Strength (6)",Grants DR 10/adamantine.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stoneskin,522,250,"Abyssal (9), Deep Earth (9), Shaitan (9)",,"The target gains a +4 bonus on saving throws against disease, poison, and stun effects. There is a 50% chance any critical hit or sneak attack against the target is treated as a normal hit, as if the target were wearing medium fortification armor.",,1,4,5,4,,,4,,,,5,,0,0,0,4
Stone to Flesh,transmutation,,,"sorcerer/wizard 6, witch 6, magus 6, shaman 6",1 standard action,"V, S, M (a drop of blood mixed with earth)",0,medium (100 ft. + 10 ft./level),,,one petrified creature or a cylinder of stone from 1 ft. to 3 ft. in diameter and up to 10 ft. long,instantaneous,0,0,Fortitude negates (object); see text,yes,"This spell restores a petrified creature to its normal state, restoring life and goods. The creature must make a DC 15 Fortitude save to survive the process. Any petrified creature, regardless of size, can be restored. The spell also can convert a mass of stone into a fleshy substance. Such flesh is inert and lacking a vital life force unless a life force or magical energy is available. For example, this spell would turn an animated stone statue into an animated flesh statue, but an ordinary statue would become a mass of inert flesh in the shape of the statue. You can affect an object that fits within a cylinder from 1 foot to 3 feet in diameter and up to 10 feet long or a cylinder of up to those dimensions in a larger mass of stone.",PFRPG Core,1,1,1,0,0,6,6,,,,,,,,6,,,,6,,,6,, Restores petrified creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stone to Flesh,524,,,,,,0,,6,,,,,,,,,,0,0,0,
Telekinesis,transmutation,,,"sorcerer/wizard 5, magus 5, occultist 5, psychic 4, spiritualist 5",1 standard action,"V, S",0,long (400 ft. + 40 ft./level),,,or see text,concentration (up to 1 round/level) or instantaneous; see text,0,0,Will negates (object) or none; see text,yes (object); see text,"You move objects or creatures by concentrating on them. Depending on the version selected, the spell can provide a gentle, sustained force, perform a variety of combat maneuvers, or exert a single short, violent thrust. Sustained Force: A sustained force moves an object weighing no more than 25 pounds per caster level (maximum 375 pounds at 15th level) up to 20 feet per round. A creature can negate the effect on an object it possesses with a successful Will save or with spell resistance. This version of the spell can last 1 round per caster level, but it ends if you cease concentration. The weight can be moved vertically, horizontally, or in both directions. An object cannot be moved beyond your range. The spell ends if the object is forced beyond the range. If you cease concentration for any reason, the object falls or stops. An object can be telekinetically manipulated as if with one hand. For example, a lever or rope can be pulled, a key can be turned, an object rotated, and so on, if the force required is within the weight limitation. You might even be able to untie simple knots, though delicate activities such as these require DC 15 Intelligence checks. Combat Maneuver: Alternatively, once per round, you can use telekinesis to perform a bull rush, disarm, grapple (including pin), or trip. Resolve these attempts as normal, except that they don't provoke attacks of opportunity, you use your caster level in place of your Combat Maneuver Bonus, and you add your Intelligence modifier (if a wizard) or Charisma modifier (if a sorcerer) in place of your Strength or Dexterity modifier. No save is allowed against these attempts, but spell resistance applies normally. This version of the spell can last 1 round per caster level, but it ends if you cease concentration. Violent Thrust: Alternatively, the spell energy can be spent in a single round. You can hurl one object or creature per caster level (maximum 15) that are within range and all within 10 feet of each other toward any target within 10 feet per level of all the objects. You can hurl up to a total weight of 25 pounds per caster level (maximum 375 pounds at 15th level). You must succeed on attack rolls (one per creature or object thrown) to hit the target with the items, using your base attack bonus + your Intelligence modifier (if a wizard) or Charisma modifier (if a sorcerer). Weapons cause standard damage (with no Strength bonus; note that arrows or bolts deal damage as daggers of their size when used in this manner). Other objects cause damage ranging from 1 point per 25 pounds (for less dangerous objects) to 1d6 points of damage per 25 pounds (for hard, dense objects). Objects and creatures that miss their target land in a square adjacent to the target. Creatures who fall within the weight capacity of the spell can be hurled, but they are allowed Will saves (and spell resistance) to negate the effect, as are those whose held possessions are targeted by the spell. If a telekinesed creature is hurled against a solid surface, it takes damage as if it had fallen 10 feet (1d6 points).",PFRPG Core,1,1,0,0,0,5,5,,,,,,,,,,,,5,,,5,," Moves object, attacks creature, or hurls object or creature.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Telekinesis,560,,,,"The duration of this spell changes to 1 round per level. You may spend a move action to use the sustained force or combat maneuver effects of the spell. When using sustained force, you can move a number of objects up to your tier. These must be in the same square and together must weigh no more than the weight limit of the spell. Using the violent thrust effect ends the spell, but the weight restriction increases to 50 pounds per caster level (maximum 750 pounds).",,1,,,4,,,5,5,,,,,0,0,0,
Teleport,conjuration,teleportation,,"sorcerer/wizard 5, summoner 4, witch 5, magus 5, occultist 5, psychic 5, spiritualist 5, unchained summoner 5, medium 4",1 standard action,V,0,personal and touch,,,you and touched objects or other touched willing creatures,instantaneous,0,0,none and Will negates (object),no and yes (object),"This spell instantly transports you to a designated destination, which may be as distant as 100 miles per caster level. Interplanar travel is not possible. You can bring along objects as long as their weight doesn't exceed your maximum load. You may also bring one additional willing Medium or smaller creature (carrying gear or objects up to its maximum load) or its equivalent per three caster levels. A Large creature counts as two Medium creatures, a Huge creature counts as four Medium creatures, and so forth. All creatures to be transported must be in contact with one another, and at least one of those creatures must be in contact with you. As with all spells where the range is personal and the target is you, you need not make a saving throw, nor is spell resistance applicable to you. Only objects held or in use (attended) by another person receive saving throws and spell resistance. You must have some clear idea of the location and layout of the destination. The clearer your mental image, the more likely the teleportation works. Areas of strong physical or magical energy may make teleportation more hazardous or even impossible. To see how well the teleportation works, roll d% and consult the table at the end of this spell. Refer to the following information for definitions of the terms on the table. Familiarity: ""Very familiar"" is a place where you have been very often and where you feel at home. ""Studied carefully"" is a place you know well, either because you can currently physically see it or you've been there often. ""Seen casually"" is a place that you have seen more than once but with which you are not very familiar. ""Viewed once"" is a place that you have seen once, possibly using magic such as scrying. ""False destination"" is a place that does not truly exist or if you are teleporting to an otherwise familiar location that no longer exists as such or has been so completely altered as to no longer be familiar to you. When traveling to a false destination, roll 1d20+80 to obtain results on the table, rather than rolling d%, since there is no real destination for you to hope to arrive at or even be off target from. On Target: You appear where you want to be. Off Target: You appear safely a random distance away from the destination in a random direction. Distance off target is d% of the distance that was to be traveled. The direction off target is determined randomly. Similar Area: You wind up in an area that's visually or thematically similar to the target area. Generally, you appear in the closest similar place within range. If no such area exists within the spell's range, the spell simply fails instead. Mishap: You and anyone else teleporting with you have gotten ""scrambled."" You each take 1d10 points of damage, and you reroll on the chart to see where you wind up. For these rerolls, roll 1d20+80. Each time ""Mishap"" comes up, the characters take more damage and must reroll. O n O ff Similar Familiarity Target Target Area M ishap Very familiar 01-97 98-99 100 - Studied carefully 01-94 95-97 98-99 100 Seen casually 01-88 89-94 95-98 99-100 Viewed once 01-76 77-88 89-96 97-100 False destination - - 81-92 93-100",PFRPG Core,1,0,0,0,0,5,5,,,,,,,4,5,,,,5,,,5,Travel (5), Instantly transports you as far as 100 miles per level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleport,563,,,Time (10),,,0,,,5,4,,5,5,,,,,0,0,0,5
Transformation,transmutation,,,"sorcerer/wizard 6, alchemist 6, witch 6, magus 6, occultist 6, psychic 6, spiritualist 6",1 standard action,"V, S, M (a potion of bull's strength, which you drink and whose effects are subsumed by the spell effects)",0,personal,,,you,1 round/level,0,0,,,"You become a fighting machine- stronger, tougher, faster, and more skilled in combat. Your mindset changes so that you relish combat and you can't cast spells, even from magic items. You gain a +4 enhancement bonus to Strength, Dexterity, and Constitution, a +4 natural armor bonus to AC, a +5 competence bonus on Fortitude saves, and proficiency with all simple and martial weapons. Your base attack bonus equals your character level (which may give you multiple attacks). You lose your spellcasting ability, including your ability to use spell activation or spell completion magic items, just as if the spells were no longer on your class list.",PFRPG Core,1,1,1,0,0,6,6,,,,,,6,,6,,,,6,,,6,, You gain combat bonuses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transformation,573,,"Abyssal (13), Boreal (13), Orc (13)",,"You can still cast spells and use spell completion and spell trigger items, but the level of the spell you're casting or using must be equal to or less than your tier. You gain a number of temporary hit points equal to your caster level.",,1,,,6,,,6,6,,,,,0,0,0,
True Seeing,divination,,,"cleric/oracle 5, druid 7, sorcerer/wizard 6, alchemist 6, summoner 5, witch 6, inquisitor 5, magus 6, shaman 5, occultist 5, psychic 5, mesmerist 6, spiritualist 6, unchained summoner 6, medium 4",1 standard action,"V, S, M (an eye ointment that costs 250 gp)",1,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),"You confer on the subject the ability to see all things as they actually are. The subject sees through normal and magical darkness, notices secret doors hidden by magic, sees the exact locations of creatures or objects under blur or displacement effects, sees invisible creatures or objects normally, sees through illusions, and sees the true form of polymorphed, changed, or transmuted things. Further, the subject can focus its vision to see into the Ethereal Plane (but not into extradimensional spaces). The range of true seeing conferred is 120 feet. True seeing, however, does not penetrate solid objects. It in no way confers X-ray vision or its equivalent. It does not negate concealment, including that caused by fog and the like. True seeing does not help the viewer see through mundane disguises, spot creatures who are simply hiding, or notice secret doors hidden by mundane means. In addition, the spell effects cannot be further enhanced with known magic, so one cannot use true seeing through a crystal ball or in conjunction with clairaudience/clairvoyance.",PFRPG Core,1,1,1,0,0,6,6,5,7,,,,6,5,6,5,5,,6,5,,6,"Knowledge (5), Revelation (5)",Lets you see all things as they really are.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True Seeing,582,250,Arcane (13),,,,0,,5,5,4,6,5,6,,,,,0,0,0,6
True Strike,divination,,,"sorcerer/wizard 1, alchemist 1, inquisitor 1, magus 1, bloodrager 1, psychic 1, medium 1",1 standard action,"V, F (small wooden replica of an archery target)",0,personal,,,you,see text,0,0,,,"You gain temporary, intuitive insight into the immediate future during your next attack. Your next single attack roll (if it is made before the end of the next round) gains a +20 insight bonus. Additionally, you are not affected by the miss chance that applies to attackers trying to strike a concealed target.",PFRPG Core,1,0,0,0,0,1,1,,,,,,1,,,1,,,1,,,1,"Destruction (1), Luck (1), Fist (1)", +20 on your next attack roll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True Strike,583,,Shaitan (3),,The affected attack bypasses all damage reduction.,"Augmented (2nd): If you expend two uses of mythic power, you gain a +10 insight bonus on your second attack that round and a +5 insight bonus on your third attack that round. The second and third attacks can be on your turn or on another creature's turn before your next turn (such as when you attempt an attack of opportunity).",1,1,,1,1,,,,,,,,0,0,0,
Unseen Servant,conjuration,creation,,"bard 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1, magus 1, occultist 1, psychic 1, mesmerist 1, spiritualist 1, medium 1",1 standard action,"V, S, M (a piece of string and a bit of wood)",0,close (25 ft. + 5 ft./2 levels),,"one invisible, mindless, shapeless servant",,1 hour/level,0,0,none,no,"An unseen servant is an invisible, mindless, shapeless force that performs simple tasks at your command. It can run and fetch things, open unstuck doors, and hold chairs, as well as clean and mend. The servant can perform only one activity at a time, but it repeats the same activity over and over again if told to do so as long as you remain within range. It can open only normal doors, drawers, lids, and the like. It has an effective Strength score of 2 (so it can lift 20 pounds or drag 100 pounds). It can trigger traps and such, but it can exert only 20 pounds of force, which is not enough to activate certain pressure plates and other devices. It can't perform any task that requires a skill check with a DC higher than 10 or that requires a check using a skill that can't be used untrained. This servant cannot fly, climb, or even swim (though it can walk on water). Its base speed is 15 feet. The servant cannot attack in any way; it is never allowed an attack roll. It cannot be killed, but it dissipates if it takes 6 points of damage from area attacks. (It gets no saves against attacks.) If you attempt to send it beyond the spell's range (measured from your current position), the servant ceases to exist.",PFRPG Core,1,1,1,0,0,1,1,,,,1,,,1,1,,,,1,,,1,,Invisible force obeys your commands.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unseen Servant,589,,Starsoul (3),,,,0,,,1,1,1,1,1,,,,,0,0,0,1
Vampiric Touch,necromancy,,,"sorcerer/wizard 3, witch 3, antipaladin 3, magus 3, bloodrager 3, psychic 3, mesmerist 3, spiritualist 3, medium 3",1 standard action,"V, S",0,touch,,,living creature touched,instantaneous/1 hour; see text,0,0,none,yes,You must succeed on a melee touch attack. Your touch deals 1d6 points of damage per two caster levels (maximum 10d6). You gain temporary hit points equal to the damage you deal. You can't gain more than the subject's current hit points + the subject's Constitution score (which is enough to kill the subject). The temporary hit points disappear 1 hour later.,PFRPG Core,1,1,0,0,0,3,3,,,,,,,,3,,,3,3,,,3,"Blood (3), Daemon (3)",Touch deals 1d6 damage/2 levels; caster gains damage as temporary hp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vampiric touch,590,,"Undead (7), Daemon (7), Ghoul (7)",,"The spell's damage increases to 1d8 points of damage per 2 caster levels (maximum 10d8). Your melee touch attack to deliver the spell threatens a critical hit on a 19 or 20. This expanded threat range doesn't stack with other effects or abilities that increase the threat range. If the damage kills the target, you gain fast healing 5 for a number of rounds equal to the Hit Dice of the target.",,1,3,,3,3,3,,3,,,,,0,0,0,
Wall Of Fire,evocation,,fire,"druid 5, sorcerer/wizard 4, summoner 3, magus 4, bloodrager 4, shaman 5, occultist 4, unchained summoner 4",1 standard action,"V, S, M/DF (a piece of phosphor)",0,medium (100 ft. + 10 ft./level),,opaque sheet of flame up to 20 ft. long/level or a ring of fire with a radius of up to 5 ft./two levels; either form 20 ft. high,,concentration + 1 round/level,0,0,none,yes,"An immobile, blazing curtain of shimmering violet fire springs into existence. One side of the wall, selected by you, sends forth waves of heat, dealing 2d4 points of fire damage to creatures within 10 feet and 1d4 points of fire damage to those past 10 feet but within 20 feet. The wall deals this damage when it appears, and to all creatures in the area on your turn each round. In addition, the wall deals 2d6 points of fire damage + 1 point of fire damage per caster level (maximum +20) to any creature passing through it. The wall deals double damage to undead creatures. If you evoke the wall so that it appears where creatures are, each creature takes damage as if passing through the wall. If any 5-foot length of wall takes 20 points or more of cold damage in 1 round, that length goes away. (Do not divide cold damage by 2, as normal for objects.) Wall of fire can be made permanent with a permanency spell. A permanent wall of fire that is extinguished by cold damage becomes inactive for 10 minutes, then reforms at normal strength.",PFRPG Core,1,1,1,0,1,4,4,,5,,,,,3,,,,,4,4,,4,Fire (4),Deals 2d4 fire damage out to 10 ft. and 1d4 out to 20 ft. Passing through wall deals 2d6 damage +1/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wall of Fire,597,,"Efreeti (9), Orc (9)",Summer (10),"The wall's damage increases to 2d6 points of fire damage to creatures within 10 feet, 1d6 points of fire damage to those past 10 feet but within 20 feet, and 2d8 points of fire damage + 1 point of fire damage per caster level (maximum +20) to any creature passing through it. Any creature that passes through the wall or is within 5 feet of the wall when it's created must succeed at a Reflex save or catch fire. Attempts to extinguish this fire use the spell's save DC.","Augmented (5th): If you expend two uses of mythic power, you may move the wall 5 feet in any direction as a move action on your turn. Moving the wall into a fireproof barrier (such as a stone wall) destroys the part of the wall that overlaps the barrier.",1,4,5,,,,4,,,,5,,0,0,0,4
Wall Of Force,evocation,,force,"sorcerer/wizard 5, magus 5, occultist 5, psychic 5",1 standard action,"V, S, M (powdered quartz)",0,close (25 ft. + 5 ft./2 levels),,wall whose area is up to one 10-ft. square/level,,1 round /level (D),1,0,none,no,"A wall of force creates an invisible wall of pure force. The wall cannot move and is not easily destroyed. A wall of force is immune to dispel magic, although a mage's disjunction can still dispel it. A wall of force can be damaged by spells as normal, except for disintegrate, which automatically destroys it. It can be damaged by weapons and supernatural abilities, but a wall of force has hardness 30 and a number of hit points equal to 20 per caster level. Contact with a sphere of annihilation or rod of cancellation instantly destroys a wall of force. Breath weapons and spells cannot pass through a wall of force in either direction, although dimension door, teleport, and similar effects can bypass the barrier. It blocks ethereal creatures as well as material ones (though ethereal creatures can usually circumvent the wall by going around it, through material floors and ceilings). Gaze attacks can operate through a wall of force. The caster can form the wall into a flat, vertical plane whose area is up to one 10-foot square per level. The wall must be continuous and unbroken when formed. If its surface is broken by any object or creature, the spell fails. Wall of force can be made permanent with a permanency spell.",PFRPG Core,1,1,1,0,0,5,5,,,,,,,,,,,,5,,,5,Isolation (6), Wall is immune to damage.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Wall of Force,598,,,,"The wall's hardness increases to 40, and its hit points increase to 30 per caster level. A non-mythic disintegrate spell or rod of cancellation negates a 10-foot-square section of a mythic wall of force for 1 round, after which the wall reforms at full strength. One side of the wall (chosen by you) repels creatures within 5 feet as a repulsion spell (using the DC wall of force would have if it allowed a saving throw).",,1,,,5,,,5,,,,,,0,0,0,
Wall Of Ice,evocation,,cold,"sorcerer/wizard 4, summoner 3, magus 4, bloodrager 4, occultist 4, unchained summoner 4",1 standard action,"V, S, M (a piece of quartz or rock crystal)",0,medium (100 ft. + 10 ft./level),,"anchored plane of ice, up to one 10-ft. square/level, or hemisphere of ice with a radius of up to 3 ft. + 1 ft./level",,1 min./level,0,0,Reflex negates; see text,yes,"This spell creates an anchored plane of ice or a hemisphere of ice, depending on the version selected. A wall of ice cannot form in an area occupied by physical objects or creatures. Its surface must be smooth and unbroken when created. Any creature adjacent to the wall when it is created may attempt a Reflex save to disrupt the wall as it is being formed. A successful save indicates that the spell automatically fails. Fire can melt a wall of ice, and it deals full damage to the wall (instead of the normal half damage taken by objects). Suddenly melting a wall of ice creates a great cloud of steamy fog that lasts for 10 minutes. Ice Plane: A sheet of strong, hard ice appears. The wall is 1 inch thick per caster level. It covers up to a 10-foot-square area per caster level (so a 10th-level wizard can create a wall of ice 100 feet long and 10 feet high, a wall 50 feet long and 20 feet high, or any other combination of length and height that does not exceed 1,000 square feet). The plane can be oriented in any fashion as long as it is anchored. A vertical wall need only be anchored on the floor, while a horizontal or slanting wall must be anchored on two opposite sides. Each 10-foot square of wall has 3 hit points per inch of thickness. Creatures can hit the wall automatically. A section of wall whose hit points drop to 0 is breached. If a creature tries to break through the wall with a single attack, the DC for the Strength check is 15 + caster level. Even when the ice has been broken through, a sheet of frigid air remains. Any creature stepping through it (including the one who broke through the wall) takes 1d6 points of cold damage + 1 point per caster level (no save). Hemisphere: The wall takes the form of a hemisphere whose maximum radius is 3 feet + 1 foot per caster level. The hemisphere is as hard to break through as the ice plane form, but it does not deal damage to those who go through a breach.",PFRPG Core,1,1,1,0,0,4,4,,,,,,,3,,,,,4,,,4,, Ice plane creates wall or hemisphere creates dome.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wall of Ice,599,,"Boreal (9), Marid (9)","Elements (8), Winter (8)",The wall's hit points increase to 5 hit points per inch of thickness. Add your tier to the Strength check DC to break through the wall. The damage dealt to those that step through the wall increases to 1d8 points of cold damage + 1 point per caster level. Any creature that passes through the wall must succeed at a Fortitude save or be staggered for 1d4 rounds; this is a cold effect.,"Augmented (5th): If you expend two uses of mythic power, you cover the wall in sharp, protruding icicles. Any creature that touches, strikes, or breaks through the wall takes 1d6 points of cold damage, 1d6 points of piercing damage, and 1 point of bleed damage.",1,4,,,,,4,,,,,,0,0,0,4
Wall of Iron,conjuration,creation,,"sorcerer/wizard 6, summoner 5, magus 6, occultist 6, unchained summoner 6",1 standard action,"V, S, M (a small iron sheet plus gold dust worth 50 gp)",1,medium (100 ft. + 10 ft./level),,iron wall whose area is up to one 5-ft. square/level; see text,,instantaneous,0,0,see text,no,"You cause a flat, vertical iron wall to spring into being. The wall inserts itself into any surrounding nonliving material if its area is sufficient to do so. The wall cannot be conjured so that it occupies the same space as a creature or another object. It must always be a flat plane, though you can shape its edges to fit the available space. A wall of iron is 1 inch thick per four caster levels. You can double the wall's area by halving its thickness. Each 5-foot square of the wall has 30 hit points per inch of thickness and hardness 10. A section of wall whose hit points drop to 0 is breached. If a creature tries to break through the wall with a single attack, the DC for the Strength check is 25 + 2 per inch of thickness. If you desire, the wall can be created vertically resting on a flat surface but not attached to the surface, so that it can be tipped over to fall on and crush creatures beneath it. The wall is 50% likely to tip in either direction if left unpushed. Creatures can push the wall in one direction rather than letting it fall randomly. A creature must make a DC 40 Strength check to push the wall over. Creatures with room to flee the falling wall may do so by making successful Reflex saves. Any Large or smaller creature that fails takes 10d6 points of damage while fleeing from the wall. The wall cannot crush Huge and larger creatures. Like any iron wall, this wall is subject to rust, perforation, and other natural phenomena. Iron created by this spell is not suitable for use in the creation of other objects and cannot be sold.",PFRPG Core,1,1,1,0,0,6,6,,,,,,,5,,,,,6,,,6,"Artifice (7), Metal (6)", 30 hp/four levels; can topple onto foes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wall of Iron,600,50,Shaitan (13),,,,0,,,,,,6,,,,,,0,0,0,6
Water Breathing,transmutation,,,"cleric/oracle 3, druid 3, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, magus 3, bloodrager 3, shaman 3, psychic 3",1 standard action,"V, S, M/DF (short reed or piece of straw)",0,touch,,,living creatures touched,2 hours/level; see text,0,0,Will negates (harmless),yes (harmless),The transmuted creatures can breathe water freely. Divide the duration evenly among all the creatures you touch. The spell does not make creatures unable to breathe air.,PFRPG Core,1,1,1,0,1,3,3,3,3,,,,3,3,,,3,,3,,,3,Water (3),Subjects can breathe underwater.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Water Breathing,604,,,Water (6),,,0,3,3,3,,,,,,,3,,0,0,0,3
Web,conjuration,creation,,"sorcerer/wizard 2, witch 2, magus 2",1 standard action,"V, S, M (spider web)",0,medium (100 ft. + 10 ft./level),,webs in a 20-ft.-radius spread,,10 min./level (D),1,0,Reflex negates; see text,no,"Web creates a many-layered mass of strong, sticky strands. These strands trap those caught in them. The strands are similar to spiderwebs but far larger and tougher. These masses must be anchored to two or more solid and diametrically opposed points or else the web collapses upon itself and disappears. Creatures caught within a web become grappled by the sticky fibers. Attacking a creature in a web doesn't cause you to become grappled. Anyone in the effect's area when the spell is cast must make a Reflex save. If this save succeeds, the creature is inside the web but is otherwise unaffected. If the save fails, the creature gains the grappled condition, but can break free by making a combat maneuver check or Escape Artist check as a standard action against the DC of this spell. The entire area of the web is considered difficult terrain. Anyone moving through the webs must make a combat maneuver check or Escape Artist check as part of their move action, with a DC equal to the spell's DC. Creatures that fail lose their movement and become grappled in the first square of webbing that they enter. If you have at least 5 feet of web between you and an opponent, it provides cover. If you have at least 20 feet of web between you, it provides total cover. The strands of a web spell are flammable. A flaming weapon can slash them away as easily as a hand brushes away cobwebs. Any fire can set the webs alight and burn away one 5-foot square in 1 round. All creatures within flaming webs take 2d4 points of fire damage from the flames. Web can be made permanent with a permanency spell. A permanent web that is damaged (but not destroyed) regrows in 10 minutes.",PFRPG Core,1,1,1,0,0,2,2,,,,,,,,2,,,,2,2,,2,, Fills 20-ft.-radius spread with sticky spiderwebs that can grapple foes and impair movement.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Web,608,,,,"The webs are filled with spider swarms (one spider swarm for each 10-foot-by-10-foot area covered in webs). Any creature caught in or moving through the webs is attacked by a spider swarm (or multiple swarms, if it passes through the space of more than one swarm). The spiders don't leave the area of webbing. Destroying the web in an area destroys the swarm there as well, and completely destroying the web destroys all the swarms.","Augmented (5th): If you expend two uses of mythic power, the webs increase to a 50-foot-radius spread. Webs span any gaps between available anchor points in the area, possibly creating multiple non-contiguous webbed areas. Non-mythic abilities that make creatures immune to webs (such as freedom of movement) instead give them a +5 bonus on saves, combat maneuver checks, and Escape Artist checks against mythic web.",1,,,,,,,,,,,,0,0,0,
Wind Wall,evocation,,air,"cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 3, summoner 2, magus 3, bloodrager 3, shaman 3, occultist 3, spiritualist 3, unchained summoner 3",1 standard action,"V, S, M/DF (a tiny fan and an exotic feather)",0,medium (100 ft. + 10 ft./level),,wall up to 10 ft./level long and 5 ft./level high (S),,1 round/level,0,0,none; see text,yes,"An invisible vertical curtain of wind appears. It is 2 feet thick and of considerable strength. It is a roaring blast sufficient to blow away any bird smaller than an eagle, or tear papers and similar materials from unsuspecting hands. (A Reflex save allows a creature to maintain its grasp on an object.) Tiny and Small flying creatures cannot pass through the barrier. Loose materials and cloth garments fly upward when caught in a wind wall. Arrows and bolts are deflected upward and miss, while any other normal ranged weapon passing through the wall has a 30% miss chance. (A giant-thrown boulder, a siege engine projectile, and other massive ranged weapons are not affected.) Gases, most gaseous breath weapons, and creatures in gaseous form cannot pass through the wall (although it is no barrier to incorporeal creatures). While the wall must be vertical, you can shape it in any continuous path along the ground that you like. It is possible to create cylindrical or square wind walls to enclose specific points.",PFRPG Core,1,1,1,0,1,3,3,3,3,2,,,,2,,,3,,3,,,3,Air (2),"Deflects arrows, smaller creatures, and gases.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind Wall,613,,,Peace (6),,,0,3,3,,,,3,3,,,2,,0,0,0,3
