name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Versatile Weapon,transmutation,,,"bard 2, ranger 2, sorcerer/wizard 3, magus 3, bloodrager 3, occultist 2, psychic 3",1 standard action,"V, S, M (iron filings)",0,close (25 ft. + 5 ft./2 levels),,,"one weapon or 50 projectiles, all of which must be together at the time of casting",1 minute/level,0,0,"Will negates (harmless, object)","yes (harmless, object)","You transform the physical makeup of a weapon as you desire. This spell functions like greater magic weapon, except that it subtly alters the physical properties of a weapon, enabling it to bypass damage reduction of one the following types: bludgeoning, cold iron, piercing, silver, or slashing. The affected weapon still inflicts damage of its normal type and its hardness and hit points are unchanged. This spell can be cast on a natural weapon or unarmed strike.",APG,1,1,1,0,0,3,3,,,2,2,,,,,,,,3,,,3,,Weapon bypasses some DR.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Versatile Weapon,926,,,,,,0,3,,3,,,2,,,,2,,0,0,0,
Vortex,evocation,,water,"druid 7, sorcerer/wizard 7, shaman 7",1 standard action,"V, S, M/DF (a stirring spoon)",0,long (400 ft. + 40 ft./level),,"whirlpool 50 ft. deep, 30 ft. wide at top, and 5 ft. wide at base",,1 round/level (D),1,0,"Reflex negates, see text",yes,"You create a powerful and immobile whirlpool in any body of liquid large enough to contain the spell's effect. Any Large or smaller creature that comes in contact with the spell effect must succeed on a Reflex save or take 3d6 points of bludgeoning damage. A Medium or smaller creature that fails its first save must succeed on a second one or be pulled into the whirlpool and held suspended in its powerful currents, taking 1d8 points of damage each round on your turn with no save allowed. You may direct the whirlpool to eject any carried creatures whenever you wish. A boat that is equal in length or shorter than the vortex's width that passes through a vortex takes 6d6 points of damage and is caught up by the current. If the boat's captain makes a DC 25 Profession (sailor) check (or if the boat is longer than the vortex's width), the boat takes only half damage and is not caught up by the vortex.",APG,1,1,1,0,1,7,7,,7,,,,,,,,,,,,,7,,Creates a whirlpool in water.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Vortex,928,,,Elements (14),,,0,,7,,,,,,,,,,0,0,0,
Wall of Lava,conjuration,creation,"earth, fire","druid 8, sorcerer/wizard 8",1 standard action,"V, S, M/DF (a chunk of dried lava)",0,medium (100 ft. + 10 ft./level),,,lava wall whose area is up to one 5-ft. square/level (S),1 round/level (D),1,0,see text,no,"This spell creates a vertical wall of lava that is 1 inch thick for every 4 caster levels and composed of up to one 5-foot square per level. A wall of lava's maximum height cannot exceed half of its width (with a minimum height of 5 feet). The wall cannot be conjured so that it occupies the same space as a creature or object. A section of a wall of lava can be destroyed by damage (hardness 4, hp 90), but if a section is destroyed, the remaining lava in the wall immediately fills in any such hole created, reducing the wall's overall size by one 5-foot square but remaining a contiguous barrier. Each time a weapon strikes a wall of lava, it takes 2d6 points of fire damage (or the creature who strikes the wall takes 2d6 fire damage if the attack was via an unarmed strike or natural attack). A creature can move through a wall of lava as a full-round action by making a DC 25 Strength check-failure indicates that the creature is pushed back out of the wall to the point he just attempted to leave. A creature with a burrow speed can move through the wall using its burrow speed. An attempt to move through a wall of lava inflicts 20d6 fire damage. A wall of lava also radiates heat as if it were a wall of fire, although the heat from a wall of lava radiates from both sides. Once per round as a move action, you can direct the wall of lava to erupt. This causes a plume of lava to fire at any target within 60 feet of either side of the wall, but reduces the wall's overall size by 1d4 5-foot square sections. You must make a ranged touch attack to hit the target, which takes 10d6 points of fire damage on a hit. Holes created in a wall of lava from this effect instantly reseal, reducing the overall size of the wall. All damage inflicted by physical contact with a wall of lava continues for 1d3 rounds after exposure ceases, but this additional damage is only half that dealt during actual contact (that is, 1d6 or 5d6 or 10d6 points per round).",APG,1,1,1,0,1,8,8,,8,,,,,,,,,,,,,8,,"Wall damages foes that try to enter, periodically launches lava at nearby targets.",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wall of Lava,930,,,,,,0,,,,,,,,,,,,0,0,0,
Wall of Suppression,abjuration,,,"sorcerer/wizard 9, psychic 9",1 standard action,"V, S, M (powdered adamantine worth 1,000 gp)",1,medium (100 ft. + 10 ft./level),,anti-magic wall occupying up to two 5 ft. cubes/level (S),,10 minutes/level; see text,0,0,none,no,"You create a wall of glittering motes that suppresses or even negates any magical effect passing through it. The wall appears to have no actual substance and does not physically obstruct or impede anything attempting to move through it. However, the wall exerts a powerful anti-magical effect. Any magic item or magical spell or effect of your caster level or lower that passes through the wall is suppressed for 1 round per level. Spells or effects with durations expire normally, even while thus suppressed. A spell or with a duration greater than that of the suppression resumes functioning normally when the suppression ends. The wall affects all magical effects, including spells, spelllike abilities, magical items, and any effects stemming from them that pass through the wall. The wall does not suppress a creature's ability to cast spells, use spell-like abilities, or any other sort of limited-use abilities even if the wall suppresses a particular application of those abilities. However, if a creature with magical abilities that are constant or otherwise always active passes through the wall, those abilities are suppressed for the normal duration. The wall blocks line of effect, so no spell or effect can pass through the wall, but it does not block line of sight. Magic items or spell effects with a higher caster level than yours are unaffected by the wall of suppression. The wall does not affect artifacts, anything stemming from the direct action of a deity, or similarly powerful sorts of magic.",APG,1,1,1,0,0,9,9,,,,,,,,,,,,,,,9,,Creates wall that disables magic.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,931,1000,,,,,0,,,9,,,,,,,,,0,0,0,
Wandering Star Motes,illusion,pattern,"light, mind-affecting","bard 4, sorcerer/wizard 4, witch 4, shaman 4, occultist 4, psychic 4",1 standard action,"V, S, M (a sprinkle of flash powder)",0,close (25 ft. + 5 ft./2 levels),,,one living creature and special; see text,1/round per level,0,0,Will negates; see text,yes,"You create sparkling motes of bright light that shoot toward the target and swirl around it in a complex pattern. The pattern clearly outlines the target and radiates light as if it were a sunrod, negating any concealment for the target. The target must make a successful Will save. If the target fails its save, it is dazed for 1 round and must make another save on its next turn or be dazed again for 1 round. The target must continue making Will saves each round. If a target makes its Will save, the wandering star motes jump to the nearest enemy within 30 feet, who must now make Will saves every round or be dazed. Any time a target makes its Will save, the wandering star motes jump to the next nearest enemy within 30 feet. A given creature can only be affected by the wandering star motes once; once a target has successfully saved against the spell, it cannot be affected again. If there are no new targets within 30 feet of a target that has successfully made its save, the spell immediately ends. The spell only affects enemy creatures; your allies are not affected.",APG,1,1,1,0,0,4,4,,,,4,,,,4,,,,,,,4,,Outlines subject and produces light as a sunrod.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Wandering Star Motes,932,,,Stars (8),,,0,,4,4,,,4,,,,,,0,0,0,
Winds of Vengeance,evocation,,air,"cleric/oracle 9, druid 9, sorcerer/wizard 9, shaman 9",1 standard action,"V, S, DF",0,personal,,,you,1 minute/level,0,0,,,"You surround yourself with a buffeting shroud of supernatural, tornado-force winds. These winds grant you a fly speed of 60 feet with perfect maneuverability. Neither your armor nor your load affects this fly speed. The winds shield you from any other wind effects, and form a shell of breathable air around you, allowing you to fly and breathe underwater or in outer space. Ranged weapons (including giant-thrown boulders, siege weapon projectiles, and other massive ranged weapons) passing through the winds are deflected by the winds and automatically miss you. Gases and most gaseous breath weapons cannot pass though the winds. In addition, when a creature hits you with a melee attack, you can shape your winds so they lash out at that creature as an immediate action. The creature must make a Fortitude saving throw or take 5d8 points of bludgeoning damage and be knocked prone (if on the ground). On a failed save, Huge flying creatures are checked and Large-sized or smaller flying creatures are blown away instead of knocked prone (see page 439 of the Pathfinder RPG Core Rulebook for more information). On a successful save, the damage is halved and the creature is not knocked prone (or checked or blown away).",APG,1,1,0,0,1,9,9,9,9,,,,,,,,9,,,,,9,Wind (9),Grants flight; attack with wind.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Winds of Vengeance,935,,,Vengeance (18),,,0,,9,,,,,,,,,,0,0,0,
World Wave,transmutation,,"earth, water","druid 9, sorcerer/wizard 9",1 standard action,"V, S, DF",0,see text,,see text,,1 round/level or 1 hour/level; see text (D),1,0,none,yes,"You cause any sort of natural terrain (including water, forest, desert, tundra, and so on) to surge beneath your feet and safely propel you with devastating force over great distances. This wave of terrain undulates as it passes over the world, harmlessly lifting or stretching objects, creatures, and phenomena with a connection to nature but tearing through and damaging anything else it encounters. When you cast the spell you must choose the wave's type, either a tsunami or a swell. If you choose a tsunami, you create a 30-foot-high tidal wave of earth or water hurtling across the landscape that lasts for 1 round per level. If you choose a swell, you create a more controlled and gentle 5-foot-high wave that lasts for 1 hour per level. Regardless of its form or composition, the crest of the wave extends 10 feet in front of and behind you, and 5 feet per level to both your left and right. You can stand or sit on the crest of this wave without any fear of falling off it and can even lie down and sleep (or take any other actions you could take if standing on solid ground) as it travels. You can grant up to one additional creature per level the ability to safely accompany you on this wave. When you first create the wave, you must choose its path by facing the direction you wish it to travel. Once you make this decision, you cannot change it. The wave, in either version, moves at eight times your base land speed. Any object, creature, or phenomena strongly connected to, or a part of, the natural world simply rises up and down with the wave as it passes, taking no damage or injury. However, anything else coming into contact with the wave takes either 6d6 points of bludgeoning damage (if the tsunami) or 1d6 points of bludgeoning damage (if the swell). The wave damages any manufactured object or structure. On the Material Plane, it also damages any creature of the aberration, construct, outsider, or undead type, or with the extraplanar subtype. Creatures with the construct or undead type take double damage from the wave. Other creatures, or creatures with even one druid class level (regardless of their type), are considered a part of the natural world and are unaffected by the wave. Note that on other planes of existence, what is considered to be a part of the natural world may vary at the GM's discretion. The wave can travel up or down the sides of natural features so long as it does not exceed a 45-degree angle. You cannot alter the dimensions of the wave as it travels. If the wave encounters terrain that it cannot incorporate into itself, the wave simply flows over or around the obstacle (creatures riding the wave are harmlessly displaced to the side to avoid the obstacle) unless the terrain occupies one-half or more of the area of the wave's crest. In such cases the spell ends in 1d6 rounds as the wave falters and collapses, unless its duration would normally cause it to expire prior to that. The momentum of the wave carries you forward through this new terrain without any injury until it collapses, at which point you suffer the normal effects of the terrain in which you are deposited. Terrain the wave cannot incorporate includes anything primarily made from fire (such as lava), air (such as an open cliff face), or something man-made (such as a city). You can only create the wave if standing on the ground. You cannot create it when underground or on terrain that it cannot incorporate.",APG,1,1,0,0,1,9,9,,9,,,,,,,,,,,,,9,Exploration (9),Earth moves you across distances.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,World Wave,936,,Aquatic (19),,,,0,,,,,,,,,,,,0,0,0,
Constricting Coils,enchantment,compulsion,mind-affecting,"cleric/oracle 5, sorcerer/wizard 5",1 standard action,"V, S, M/DF (a snakeskin)",0,medium (100 ft. + 10 ft./level),,,one living creature,1 round/level (D); see text,1,0,Will negates; see text,yes,"This spell functions like hold monster, except that the target is constricted as if by the coils of a large snake, taking 1d6+6 points of bludgeoning damage each round that it fails its save. A successful save ends both the paralyzing and constriction effects.",AP 42,1,1,1,0,1,5,5,5,,,,,,,,,5,,,,,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,950,,,,,,0,,,,,,,,,,,,0,0,0,
Harrowing,divination,,,"bard 3, sorcerer/wizard 3, witch 3",10 minutes,"V, S, F (a Harrow deck)",0,touch,,,one creature,1 day/level or until fulfilled,0,0,,,"You use a Harrow deck to tell a fortune for yourself or someone else. If you cast harrowing on another creature, you must remain adjacent to the target for the duration of the casting time. A harrowing must describe one set of events or course of action (for example, ""hunting down the pirate king,"" or ""traveling to Viperwall to search for a magic sword"") that the target of the spell intends to undertake at some point during the spell's duration. If you have access to a Harrow deck, draw nine cards when this spell is cast. If you do not have a Harrow deck, you can simulate the draws by rolling a d6 and a d10 for each of the nine cards, as detailed on page 293 of this book. Record the ability score and alignment associated with each card. Each of these cards grants a luck bonus or a penalty on a specific type of d20 check; the magnitude of the penalty or bonus depends upon how closely that particular card's alignment matches the target creature's alignment. If the card and target's alignments are identical, that card provides a +2 luck bonus on the associated suit's check. If the card and target's alignments are of the opposite alignment (see below), the card inflicts a -1 penalty on that associated check. If the card has any other alignment, it provides a +1 luck bonus on the associated suit's check. While penalties persist on all associated checks for as long as the harrowing persists, the bonuses are one-use bonuses that the harrowed character can ""spend"" at any time to modify that card's associated check. You can spend a bonus to modify an appropriate roll after the die is rolled, but cannot spend the bonus once you know the result of the roll. Since all of the bonuses granted by a harrowing are luck bonuses, they do not stack with each other. Penalties, on the other hand, do stack. Once you spend all of the bonuses granted by a harrowing, or once the spell's duration ends, the spell ends and the penalties are removed. A single creature can only be under the effects of one harrowing at a time. If it is subjected to a second harrowing while a previous harrowing is still in effect, the new harrowing automatically fails. Associated Suit Checks Suit Associated Check Hammer (Str) Attack rolls (ranged and melee) Key (Dex) Reflex saving throws Shield (Con) Fortitude saving throws Book (Int) Skill checks Star (Wis) Will saving throws Crown (Cha) Any d20 roll Opposition Alignments Alignment Opposition LG CE NG NE CG LE LN CN N LG, LE, CG, or CE (pick one when spell is cast) CN LN LE CG NE NG CE LG",Inner Sea World Guide,1,1,0,0,0,3,3,,,,3,,,,3,,,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Harrowing,954,,Harrow (7),,"The bonuses and penalties associated with your reading aredoubled, resulting in a +4 luck bonus if the card's and target'salignment are identical, a -2 penalty if the alignments areopposite, and a +2 luck bonus for any other alignment. You canuse each bonus twice-once at this doubled value, the secondtime at the normal value (+2 or +1). You must use a given card'sdoubled bonus before you can use its lower bonus. Once youhave used both bonuses, or when the spell's duration ends, thespell ends and any penalties are removed.A mythic harrowing cast on the target of a non-mythicharrowing supersedes and negates the harrowing effect. Ifa creature is subjected to a second mythic harrowing while aprevious mythic harrowing is still in effect, the new mythicharrowing automatically fails.","Augmented (6th): If you expend two uses of mythic powerduring the reading, you may discard one card of your choiceand draw one new card in its place, replacing the effects ofthe chosen card with the effects of the newly drawn card. Youmust keep this new card. You can use each bonus twice, bothat the doubled values. Once you have used both bonuses,or when the spell's duration ends, the spell ends and anypenalties are removed.",1,,,,,,,,,,,,0,0,0,
Infernal Healing,conjuration,healing,evil,"cleric/oracle 1, magus 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1",1 round,"V, S, M (1 drop of devil blood or 1 dose of unholy water)",0,touch,,,creature touched,1 minute,0,0,Will negates (harmless),yes (harmless),"You anoint a wounded creature with devil's blood or unholy water, giving it fast healing 1. This ability cannot repair damage caused by silver weapons, good-aligned weapons, or spells or effects with the good descriptor. The target detects as an evil creature for the duration of the spell and can sense the evil of the magic, though this has no long-term effect on the target's alignment.",Inner Sea World Guide,1,1,1,0,0,1,1,1,,,,,,1,1,,1,,1,,,1,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Infernal Healing,955,,,,,,0,,,,,,,,,,,,0,0,0,1
"Infernal Healing, Greater",conjuration,healing,evil,"cleric/oracle 4, magus 4, sorcerer/wizard 4, summoner/unchained summoner 4, witch 4",1 round,"V, S, M (1 drop of devil blood or 1 dose of unholy water)",0,touch,,,creature touched,1 minute,0,0,Will negates (harmless),yes (harmless),"As infernal healing, except the target gains fast healing 4 and the target detects as an evil cleric.",Inner Sea World Guide,1,1,1,0,0,4,4,4,,,,,,4,4,,4,,4,,,4,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Infernal Healing, Greater",956,,,,,,0,,,,,,,,,,,,0,0,0,4
Lover's Vengeance,enchantment,compulsion,mind-affecting,"bard 3, cleric/oracle 3, sorcerer/wizard 3, witch 3",1 minute,"V, M (a piece of jewelry worth at least 100 gp)",1,touch,,,creature touched,up to 1 day/level (D) or until discharged,1,0,Will negates (harmless),Yes (harmless),"You inspire yourself or a lover to a vengeful rage against a chosen enemy, who must be a creature that has wronged you in some way. If cast on you, the next time you are in combat with that enemy, you gain the benefits of a rage spell. If cast on a lover, he or she gains the benefits of a rage spell the next time the lover is in combat against your enemy. This variant of the spell must be cast within 1 hour of an intimate encounter with the target. The rage effect lasts 1 round per level. If the creature that triggers the rage effect is one of your lovers or ex-lovers, the benefits granted by the rage spell double. This spell counts as a contingency spell on the target for the purpose of multiple contingent effects. Worshipers of Calistria are fond of using this spell, and many keep the effect running whenever possible.",Inner Sea World Guide,1,0,1,0,0,3,3,3,,,3,,,,3,,3,,,,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Lover's Vengeance,958,100,,,,,0,,,,,,,,,,,,0,0,0,
Teleport Trap,abjuration,,,sorcerer/wizard 7,10 minutes,"V, S, M (powdered lodestone and silver worth 100 gp per 40-ft. cube)",1,medium (100 ft. + 10 ft./level),one 40-ft. cube/level (S),,,1 day/level,0,1,Will negates,yes,"Teleport trap wards an area, redirecting all teleportation into or out of the area to a specific point within the area determined by you at the time of casting. The destination must be an open space on a solid surface. The spell's area overlaps walls and other solid and liquid objects (preventing intruders from bypassing the ward by teleporting into a wall or through similar means). A teleporting creature that is affected by a teleport trap can resist the effect with a Will save-if the save is successful, the creature simply doesn't teleport at all (but the use of the teleport effect is still consumed)-either to the intended location or the teleport trap's actual destination. A DC 27 Knowledge (arcana) allows such a creature to recognize the teleport trap's presence, but does not reveal the trap's linked destination. At your discretion, the teleport trap can exclude a category of creatures, such as an alignment, a type of creature, or creatures that carry a specific item or know a password (though this only works if the creature is teleporting out of the area, not into it). You select this option and the conditions at the time you cast the spell. Overly complicated conditions may cause the spell to fail entirely. Multiple castings of teleport trap can be linked to cover a larger area, allowing teleported creatures to be directed to a single point within the combined area of the spells. Teleport trap can be made permanent at the cost of 7,000 gp. A single permanency spell can be used on all teleport traps that share a linked destination, but the gold piece cost must be paid for each individual spell. The Pathfinders of the Grand Lodge make use of permanent teleport traps in several key locations, trapping would-be intruders in a small wing of jail cells. At least one crypt of the Whispering Tyrant makes use of the spell as well, trapping grave robbers in coffin-sized stone cysts, there to die a slow and agonizing death from thirst and starvation.",Inner Sea World Guide,1,1,1,0,0,7,7,,,,,,,,,,,,,,,7,Trap (7),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teleport Trap,960,100,,,,,0,,,,,,,,,,,,0,0,0,
Acidic Spray,conjuration,creation,acid,"magus 5, sorcerer/wizard 5",1 standard action,"V, S, M (a vial of acid worth 10 gp)",1,60 ft.,,60-ft. line,,instantaneous,0,0,Reflex partial (see text),yes,"A spray of acid erupts from your outstretched hand, dealing 1d6 points of acid damage per caster level (maximum 15d6) to each creature within its area (Reflex half ). This acid continues to burn for 1 round, dealing 1d6 points of acid damage per two caster levels (maximum 7d6) to any creature that failed its saving throw against the spell (a second Reflex save on the creature's turn negates this additional damage).",Ultimate Magic,1,1,1,0,0,5,5,,,,,,,,,,,,5,,,5,,1d6/level acid damage plus 1 round of acid.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acidic Spray,975,10,,,,,0,,,,,,,,,,,,0,0,0,
"Age Resistance, Lesser",transmutation,,,"alchemist 3, druid 4, sorcerer/wizard 4, witch 4, occultist 3, psychic 4",1 standard action,"V, S",0,personal,,,you,24 hours,0,0,,,"You ignore the physical detriments of being middle-aged. This spell does not cause you to look younger, nor does it prevent you from dying of old age, but as long as the spell is in effect, you ignore the -1 penalties to Strength, Dexterity, and Constitution that accrue once you become middle-aged. You retain the agerelated bonuses to Intelligence, Wisdom, and Charisma while under the effects of this spell. Additional penalties that you accrue upon becoming old or venerable apply in full.",Ultimate Magic,1,1,0,0,0,4,4,,4,,,,3,,4,,,,,,,4,,Ignore penalties from middle age.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Age Resistance, Lesser",977,,,,,,0,,,4,,,3,,,,4,,0,0,0,
"Age Resistance, Greater",transmutation,,,"alchemist 5, druid 7, sorcerer/wizard 7, witch 7, occultist 5, psychic 7",1 standard action,"V, S",0,personal,,,you,24 hours,0,0,,,"This spell functions as lesser age resistance, except you ignore all Strength, Dexterity, and Constitution penalties gained from middle age, old age, and venerable age.",Ultimate Magic,1,1,0,0,0,7,7,,7,,,,5,,7,,,,,,,7,,Ignore penalties from venerable age.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Age Resistance, Greater",978,,Imperious (15),,,,0,,,7,,,5,,,,,,0,0,0,
Age Resistance,transmutation,,,"alchemist 4, druid 6, sorcerer/wizard 6, witch 6, occultist 4, psychic 6",1 standard action,"V, S",0,personal,,,you,24 hours,0,0,,,"This spell functions as lesser age resistance, except you ignore the Strength, Dexterity, and Constitution penalties gained at middle age and old age.",Ultimate Magic,1,1,0,0,0,6,6,,6,,,,4,,6,,,,,,,6,,Ignore penalties from old age.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Age Resistance,979,,,,,,0,,,6,,,4,,,,6,,0,0,0,
"Animate Dead, Lesser",necromancy,,evil,"cleric/oracle 2, sorcerer/wizard 3, shaman 2, occultist 2, spiritualist 2",1 standard action,"V, S, M (an onyx gem worth at least 25 gp per Hit Die of the undead)",1,touch,,,one corpse,instantaneous,0,0,none,no,"This spell functions as animate dead, except you can only create a single Small or Medium skeleton or zombie. You cannot create variant skeletons or zombies with this spell.",Ultimate Magic,1,1,1,0,0,3,3,2,,,,,,,,,2,,,,,3,,Create one skeleton or zombie.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animate Dead, Lesser",981,25,,,,,0,,2,,,,2,2,,,,,0,0,0,
Anthropomorphic Animal,transmutation,polymorph,,"druid 3, sorcerer/wizard 3, witch 3",1 standard action,"V, S, M (a humanoid thumb bone)",0,touch,,,animal touched,1 hour/level,0,0,Fortitude negates,yes,"You transform the touched animal into a bipedal hybrid of its original form with a humanoid form, similar to how a lycanthrope's hybrid form is a mix of a humanoid and animal form. The animal's size, type, and ability scores do not change. It loses its natural attacks except for bite (if it had one as an animal), all types of movement other than its land speed, and special attacks that rely on its natural attacks. One pair of its limbs is able to manipulate objects and weapons as well as human hands do; limbless animals like snakes temporarily grow a pair of arms. The creature's Intelligence increases to 3, and it gains the ability to speak one language you know. It is not considered proficient in any manufactured weapons. It can attack with unarmed strikes, dealing unarmed strike damage for a creature of its size (unless it has a bite attack, which is a natural attack). Anthropomorphic animal can be made permanent with a permanency spell cast by a caster of 11th level or higher at a cost of 7,500 gp.",Ultimate Magic,1,1,1,0,0,3,3,,3,,,,,,3,,,,,,,3,,Animal becomes bipedal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anthropomorphic Animal,982,,,,,,0,,,,,,,,,,3,,0,0,0,
Anticipate Peril,divination,,,"alchemist 1, bard 1, ranger 1, sorcerer/wizard 1, occultist 1, psychic 1, mesmerist 1, spiritualist 1, medium 1",1 standard action,"V, S",0,touch,,,creature touched,1 minute/level or until activated,0,0,Will negates,yes,"A creature affected by anticipate peril gains a preternatural sense of danger. The first time during this spell's duration that the target has to make an initiative check, the creature adds an insight bonus on that initiative check equal to the spell's caster level (maximum +5). Once this bonus applies, the effects of the spell end.",Ultimate Magic,1,1,0,0,0,1,1,,,1,1,,1,,,,,,,,,1,,Target gains a bonus on one initiative check.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anticipate Peril,983,,,,Add your tier to the spell's initiative bonus and the maximum initiative bonus the spell can grant.,,1,,,1,1,1,1,1,,,1,,0,0,0,
Ash Storm,conjuration,creation,fire,"druid 3, sorcerer/wizard 3, witch 3",1 standard action,"V, S, M/DF (a pinch of ash)",0,long (400 ft. + 40 ft./level),"cylinder (40-ft. radius, 20 ft. high)",,,1 round/level,0,0,none,no,"Driving ash blocks all sight (even darkvision) within the spell's area of effect, and falling cinders cause the ground in the area to become difficult terrain.",Ultimate Magic,1,1,1,0,1,3,3,,3,,,,,,3,,,,,,,3,,Hamper vision and movement.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ash Storm,988,,,,,,0,,,,,,,,,,3,,0,0,0,
"Astral Projection, Lesser",necromancy,,,"cleric/oracle 5, sorcerer/wizard 5, psychic 5",30 minutes,"V, S, M (1,000 gp jacinth)",1,touch,,,you plus one additional willing creature touched per two caster levels,see text,0,0,none,yes,"This spell functions as astral projection, except you cannot leave the Astral Plane and explore other planes (though you can still return to the plane you were on when you cast this spell).",Ultimate Magic,1,1,1,0,0,5,5,5,,,,,,,,,5,,,,,5,,Limited astral travel.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Astral Projection, Lesser",989,1000,,,,,0,,,5,,,,,,,,,0,0,0,
Badger's Ferocity,transmutation,,,"cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 2, occultist 2",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one weapon/3 levels,concentration,0,0,Will negates (harmless),yes (harmless),"This functions like keen edge, except it affects multiple weapons and requires your concentration. You select the weapons to be affected, and can only affect one weapon per creature. If a creature's weapon exceeds the spell's range, the spell ends for that weapon.",Ultimate Magic,1,1,0,0,0,2,2,3,3,2,,,,,,,3,,,,,2,,Weapons are keen while you concentrate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Badger's Ferocity,993,,,,,,0,,,,,,2,,,,2,,0,0,0,
Battlemind Link,divination,,mind-affecting,"inquisitor 4, sorcerer/wizard 6, occultist 5, psychic 6, mesmerist 4, medium 4",1 standard action,"V, S",0,personal and close (25 ft. + 5 ft./2 levels),,,you and 1 ally,1 minute/level,0,0,Will negates (harmless),yes (harmless),"You fuse your thoughts with an ally's, allowing the two of you to fight in tandem, perfectly coordinated. You and the ally each roll initiative in combat and use the higher die result before adding modifiers. This has three effects. Melee: If you both make melee attacks against the same creature, you both make attack rolls and both use the higher of the two dice for your attack rolls (plus bonuses). Ranged: If you both make ranged attacks against the same creature, you both make attack rolls and both use the higher of the two dice for your attack roll (plus bonuses). Spell: If you both cast spells and target the same area or same creature, affected creatures take a -2 penalty on their saving throw against the spells. You and the target lose these benefits if you cannot see each other or if you or the target is unconscious or helpless.",Ultimate Magic,1,1,0,0,0,6,6,,,,,,,,,4,,,,,,6,Education (6),You and an ally gain attack and AC bonuses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Battlemind Link,994,,,,,,0,,,6,4,4,5,,,,,,0,0,0,
