name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Shadow Conjuration,illusion,shadow,shadow,"bard 4, sorcerer/wizard 4, mesmerist 4, spiritualist 4",1 standard action,"V, S",0,see text,,see text,,see text,0,0,Will disbelief (if interacted with); varies; see text,yes; see text,"You use material from the Plane of Shadow to shape quasi-real illusions of one or more creatures, objects, or forces. Shadow conjuration can mimic any sorcerer or wizard conjuration (summoning) or conjuration (creation) spell of 3rd level or lower. Shadow conjurations are only one-fifth (20%) as strong as the real things, though creatures who believe the shadow conjurations to be real are affected by them at full strength. Any creature that interacts with the spell can make a Will save to recognize its true nature. Spells that deal damage have normal effects unless the affected creature succeeds on a Will save. Each disbelieving creature takes only one-fifth (20%) damage from the attack. If the disbelieved attack has a special effect other than damage, that effect is only 20% likely to occur. Regardless of the result of the save to disbelieve, an affected creature is also allowed any save that the spell being simulated allows, but the save DC is set according to shadow conjuration's level (4th) rather than the spell's normal level. In addition, any effect created by shadow conjuration allows spell resistance, even if the spell it is simulating does not. Shadow objects or substances have normal effects except against those who disbelieve them. Against disbelievers, they are 20% likely to work. A shadow creature has one-fifth the hit points of a normal creature of its kind (regardless of whether it's recognized as shadowy). It deals normal damage and has all normal abilities and weaknesses. Against a creature that recognizes it as a shadow creature, however, the shadow creature's damage is one-fifth (20%) normal, and all special abilities that do not deal lethal damage are only 20% likely to work. (Roll for each use and each affected character separately.) Furthermore, the shadow creature's AC bonuses are just one-fifth as large. A creature that succeeds on its save sees the shadow conjurations as transparent images superimposed on vague, shadowy forms. Objects automatically succeed on their Will saves against this spell.",PFRPG Core,1,1,0,0,0,4,4,,,,4,,,,,,,,,,,4,Darkness (4),"Mimics conjuration below 4th level, but only 20% real.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Conjuration,473,,"Shadow (9), Harrow (9)",Shadow (8),,,0,,,,,4,,4,,,,,0,0,0,
Shadow Evocation,illusion,shadow,shadow,"bard 5, sorcerer/wizard 5, mesmerist 5, spiritualist 5",1 standard action,"V, S",0,see text,,see text,,see text,0,0,Will disbelief (if interacted with),yes,"You tap energy from the Plane of Shadow to cast a quasi-real, illusory version of a sorcerer or wizard evocation spell of 4th level or lower. Spells that deal damage have normal effects unless an affected creature succeeds on a Will save. Each disbelieving creature takes only one-fifth damage from the attack. If the disbelieved attack has a special effect other than damage, that effect is one-fifth as strong (if applicable) or only 20% likely to occur. If recognized as a shadow evocation, a damaging spell deals only one-fifth (20%) damage. Regardless of the result of the save to disbelieve, an affected creature is also allowed any save (or spell resistance) that the spell being simulated allows, but the save DC is set according to shadow evocation's level (5th) rather than the spell's normal level. Nondamaging effects have normal effects except against those who disbelieve them. Against disbelievers, they have no effect. Objects automatically succeed on their Will saves against this spell.",PFRPG Core,1,1,0,0,0,5,5,,,,5,,,,,,,,,,,5,,"Mimics evocation of lower than 5th level, but only 20% real.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Evocation,476,,Shadow (11),Shadow (10),,,0,,,,,5,,5,,,,,0,0,0,
Shadow Walk,illusion,shadow,shadow,"bard 5, sorcerer/wizard 6, alchemist 6, mesmerist 5, spiritualist 6",1 standard action,"V, S",0,touch,,,up to one touched creature/level,1 hour/level,1,0,Will negates,yes,"To use the shadow walk spell, you must be in an area of dim light. You and any creature you touch are then transported along a coiling path of shadowstuff to the edge of the Material Plane where it borders the Plane of Shadow. The effect is largely illusory, but the path is quasi-real. You can take more than one creature along with you (subject to your level limit), but all must be touching each other. In the region of shadow, you move at a rate of 50 miles per hour, moving normally on the borders of the Plane of Shadow but much more rapidly relative to the Material Plane. Thus, you can use this spell to travel rapidly by stepping onto the Plane of Shadow, moving the desired distance, and then stepping back onto the Material Plane. Because of the blurring of reality between the Plane of Shadow and the Material Plane, you can't make out details of the terrain or areas you pass over during transit, nor can you predict perfectly where your travel will end. It's impossible to judge distances accurately, making the spell virtually useless for scouting or spying. Furthermore, when the spell effect ends, you are shunted 1d10 x 100 feet in a random horizontal direction from your desired endpoint. If this would place you within a solid object, you are shunted 1d10 x 1,000 feet in the same direction. If this would still place you within a solid object, you (and any creatures with you) are shunted to the nearest empty space available, but the strain of this activity renders each creature fatigued (no save). Shadow walk can also be used to travel to other planes that border on the Plane of Shadow, but this usage requires the transit of the Plane of Shadow to arrive at a border with another plane of reality. The transit of the Plane of Shadow requires 1d4 hours. Any creatures touched by you when shadow walk is cast also make the transition to the borders of the Plane of Shadow. They may opt to follow you, wander off through the plane, or stumble back into the Material Plane (50% chance for either of the latter results if they are lost or abandoned by you). Creatures unwilling to accompany you into the Plane of Shadow receive a Will saving throw, negating the effect if successful.",PFRPG Core,1,1,0,0,0,6,6,,,,5,,6,,,,,,,,,6,Darkness (6),Step into shadow to travel rapidly.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Shadow Walk,478,,"Dreamspun (13), Shadow (13)","Shadow (12), Spirits (12)",,,0,,,,,5,,6,,,,,0,0,0,
Shatter,evocation,,sonic,"bard 2, cleric/oracle 2, sorcerer/wizard 2, magus 2, bloodrager 2, occultist 2, psychic 2",1 standard action,"V, S, M/DF (a chip of mica)",0,close (25 ft. + 5 ft./2 levels),5-ft.-radius spread; or one solid object or one crystalline creature,,5-ft.-radius spread; or one solid object or one crystalline creature,instantaneous,0,0,Will negates (object); Will negates (object) or Fortitude half; see text,yes,"Shatter creates a loud, ringing noise that breaks brittle, nonmagical objects; sunders a single solid, nonmagical object; or damages a crystalline creature. Used as an area attack, shatter destroys nonmagical objects of crystal, glass, ceramic, or porcelain. All such unattended objects within a 5-foot radius of the point of origin are smashed into dozens of pieces by the spell. Objects weighing more than 1 pound per your level are not affected, but all other objects of the appropriate composition are shattered. Alternatively, you can target shatter against a single solid nonmagical object, regardless of composition, weighing up to 10 pounds per caster level. Targeted against a crystalline creature (of any weight), shatter deals 1d6 points of sonic damage per caster level (maximum 10d6), with a Fortitude save for half damage.",PFRPG Core,1,1,1,0,1,2,2,2,,,2,,,,,,2,,2,,,2,Destruction (2),Sonic vibration damages objects or crystalline creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shatter,481,,,,"Add your tier to your caster level when determining the maximum object weight you can affect. When targeting a crystalline creature, the spell's damage increases to 1d8 points of sonic damage per caster level (maximum 10d8). You may damage a single magical object as if it were a crystalline creature. If the spell destroys an object or damages a crystalline creature, broken shards litter the spell area or creature's space and act as caltrops.",,1,2,,2,,,2,,,,,,0,0,0,
Shout,evocation,,sonic,"bard 4, sorcerer/wizard 4, magus 4, bloodrager 4, occultist 4, psychic 4",1 standard action,V,0,30 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude partial or Reflex negates (object); see text,yes (object),"You emit an ear-splitting yell that deafens and damages creatures in its path. Any creature within the area is deafened for 2d6 rounds and takes 5d6 points of sonic damage. A successful save negates the deafness and reduces the damage by half. Any exposed brittle or crystalline object or crystalline creature takes 1d6 points of sonic damage per caster level (maximum 15d6). An affected creature is allowed a Fortitude save to reduce the damage by half, and a creature holding fragile objects can negate damage to them with a successful Reflex save. A shout spell cannot penetrate a silence spell.",PFRPG Core,1,0,0,0,0,4,4,,,,4,,,,,,,,4,,,4,Destruction (5),Deafens all within cone and deals 5d6 sonic damage.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Shout,489,,"Maestro (9), Stormborn (9)",Vengeance (8),"The duration that creatures in the area are deafened increases to 4d6 rounds, and the damage dealt increases to 5d8 points of sonic damage. The damage dealt to crystalline creatures and exposed brittle or crystalline objects increases to 1d8 points of sonic damage per caster level (maximum 15d8). Crystalline creatures reverberate with sonic energy, taking 4 points of sonic damage on your turn for a number of rounds equal to your tier.",,1,4,,4,,,4,,,,,,0,0,0,
"Shout, Greater",evocation,,sonic,"bard 6, sorcerer/wizard 8, psychic 8",1 standard action,"V, S, F (a metal or ivory horn)",0,60 ft.,cone-shaped burst,,,instantaneous,0,0,Fortitude partial or Reflex negates (object); see text,yes (object),"This spell functions like shout, except that the cone deals 10d6 points of sonic damage (or 1d6 points of sonic damage per caster level, maximum 20d6, against exposed brittle or crystalline objects or crystalline creatures). It also causes creatures to be stunned for 1 round and deafened for 4d6 rounds. A creature in the area of the cone can negate the stunning and halve both the damage and the duration of the deafness with a successful Fortitude save. A creature holding vulnerable objects can attempt a Reflex save to negate the damage to those objects.",PFRPG Core,1,1,0,1,0,8,8,,,,6,,,,,,,,,,,8,,Devastating yell deals 10d6 sonic damage; stuns creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Shout, Greater",490,,Maestro (17),,,,0,,,8,,,,,,,,,0,0,0,
Silence,illusion,glamer,,"bard 2, cleric/oracle 2, inquisitor 2, antipaladin 2, psychic 2, mesmerist 2",1 round,"V, S",0,long (400 ft. + 40 ft./level),"20-ft.-radius emanation centered on a creature, object, or point in space",,,1 round/level (D),1,0,Will negates; see text or none (object),yes; see text or no (object),"Upon the casting of this spell, complete silence prevails in the affected area. All sound is stopped: Conversation is impossible, spells with verbal components cannot be cast, and no noise whatsoever issues from, enters, or passes through the area. The spell can be cast on a point in space, but the effect is stationary unless cast on a mobile object. The spell can be centered on a creature, and the effect then radiates from the creature and moves as it moves. An unwilling creature can attempt a Will save to negate the spell and can use spell resistance, if any. Items in a creature's possession or magic items that emit sound receive the benefits of saves and spell resistance, but unattended objects and points in space do not. Creatures in an area of a silence spell are immune to sonic or language-based attacks, spells, and effects.",PFRPG Core,1,1,0,0,0,,,2,,,2,,,,,2,2,2,,,,2,Solitude (2),Negates sound in 20-ft. radius.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silence,491,,,Time (4),"This spell also applies to telepathy, cutting off any mental communication within the area. At the time of casting, you can choose to be immune to your own mythic silence effect and can designate up to one creature per tier to also gain this immunity. Creatures immune to the mythic silence are subject to sonic effects as normal.",,1,,,2,,2,,,,,,,0,0,0,
Silent Image,illusion,figment,,"bard 1, sorcerer/wizard 1, magus 1, occultist 1, psychic 1, mesmerist 1, medium 1",1 standard action,"V, S, F (a bit of fleece)",0,long (400 ft. + 40 ft./level),,visual figment that cannot extend beyond four 10-ft. Cubes + one 10-ft. cube/level (S),,concentration,0,0,Will disbelief (if interacted with),no,"This spell creates the visual illusion of an object, creature, or force, as visualized by you. The illusion does not create sound, smell, texture, or temperature. You can move the image within the limits of the size of the effect.",PFRPG Core,1,1,0,0,0,1,1,,,,1,,,,,,,,1,,,1,Imagination (1),Creates minor illusion of your design.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Silent Image,492,,,Shadow (2),"The duration increases to concentration + 1 round per caster level, and the effect increases to a visual figment that can't extend beyond eight 10-foot cubes + 1 10-foot cube per caster level.","Augmented (6th): If you expend two uses of mythic power, the duration changes to concentration + 1 minute per caster level and the effect changes to a visual figment no larger than a 50-foot emanation. An augmented mythic silent image can't move.",1,,,1,1,1,1,,,,,,0,0,0,
Sleep,enchantment,compulsion,mind-affecting,"bard 1, sorcerer/wizard 1, witch 1, shaman 1, occultist 1, psychic 1, mesmerist 1",1 round,"V, S, M (fine sand, rose petals, or a live cricket)",0,medium (100 ft. + 10 ft./level),one or more living creatures within a 10-ft.-radius burst,,,1 min./level,0,0,Will negates,yes,"A sleep spell causes a magical slumber to come upon 4 HD of creatures. Creatures with the fewest HD are affected first. Among creatures with equal HD, those who are closest to the spell's point of origin are affected first. HD that are not sufficient to affect a creature are wasted. Sleeping creatures are helpless. Slapping or wounding awakens an affected creature, but normal noise does not. Awakening a creature is a standard action (an application of the aid another action). Sleep does not target unconscious creatures, constructs, or undead creatures.",PFRPG Core,1,1,1,0,0,1,1,,,,1,,,,1,,,,,1,,1,Night (1),Puts 4 HD of creatures into magical slumber.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sleep,495,,Dreamspun (3),,"The spell affects up to 8 Hit Dice of creatures, and you can choose the order in which creatures are affected by the spell. Any effect that would automatically awaken a sleeping creature instead allows it to attempt a new Will saving throw to awaken.","Augmented (8th): If you expend three uses of mythic power, you can target all living creatures other than you that have 8 Hit Dice or fewer in a 1-mile radius centered on you. Creatures that fail their saving throws fall asleep for a number of days equal to your tier. You can select a number of creatures up to your tier to not be affected by the spell.",1,,1,1,,1,1,,,,,,0,0,0,
Slow,transmutation,,,"bard 3, sorcerer/wizard 3, summoner 2, magus 3, bloodrager 3, occultist 3, psychic 3, spiritualist 3, unchained summoner 3, medium 2",1 standard action,"V, S, M (a drop of molasses)",0,close (25 ft. + 5 ft./2 levels),,,"one creature/level, no two of which can be more than 30 ft. apart",1 round/level,0,0,Will negates,yes,"An affected creature moves and attacks at a drastically slowed rate. Creatures affected by this spell are staggered and can take only a single move action or standard action each turn, but not both (nor may it take full-round actions). Additionally, it takes a -1 penalty on attack rolls, AC, and Reflex saves. A slowed creature moves at half its normal speed (round down to the next 5-foot increment), which affects the creature's jumping distance as normal for decreased speed. Multiple slow effects don't stack. Slow counters and dispels haste.",PFRPG Core,1,1,1,0,0,3,3,,,,3,,,2,,,,,3,,,3,,"One subject/level takes only one action/round, –1 to AC, Reflex saves, and attack rolls.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Slow,497,,,,"The penalty on attack rolls, on Reflex saves, and to AC increases to -2, and affected creatures move at one-fourth speed. Select one affected creature; this creature is denied its Dexterity bonus to AC.",,1,3,,3,2,,3,3,,,,,0,0,0,3
Song of Discord,enchantment,compulsion,"mind-affecting, sonic","bard 5, psychic 5",1 standard action,"V, S",0,medium (100 ft. + 10 ft./level),creatures within a 20-ft.-radius spread,,,1 round/level,0,0,Will negates,yes,"This spell causes those within the area to turn on each other rather than attack their foes. Each affected creature has a 50% chance to attack the nearest target each round. (Roll to determine each creature's behavior every round at the beginning of its turn.) A creature that does not attack its nearest neighbor is free to act normally for that round. Creatures forced by a song of discord to attack their fellows employ all methods at their disposal, choosing their deadliest spells and most advantageous combat tactics. They do not, however, harm targets that have fallen unconscious.",PFRPG Core,1,1,0,0,0,,,,,,5,,,,,,,,,,,5,Riot (7), Forces targets to attack each other.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Song of Discord,501,,,,,,0,,,5,,,,,,,,,0,0,0,
Sound Burst,evocation,,sonic,"bard 2, cleric/oracle 2, occultist 2",1 standard action,"V, S, F/DF (a musical instrument)",0,close (25 ft. + 5 ft./2 levels),10-ft.-radius spread,,,instantaneous,0,0,Fortitude partial,yes,You blast an area with a tremendous cacophony. Every creature in the area takes 1d8 points of sonic damage and must succeed on a Fortitude save to avoid being stunned for 1 round. Creatures that cannot hear are not stunned but are still damaged.,PFRPG Core,1,1,0,1,1,,,2,,,2,,,,,,2,,,,,2,,Deals 1d8 sonic damage and may stun subjects.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sound Burst,503,,,,,,0,,,,,,2,,,,,,0,0,0,
Speak with Animals,divination,,,"bard 3, druid 1, ranger 1, psychic 2",1 standard action,"V, S",0,personal,,,you,1 min./level,0,0,,,"You can ask questions of and receive answers from animals, but the spell doesn't make them any more friendly than normal. Wary and cunning animals are likely to be terse and evasive, while the more stupid ones make inane comments. If an animal is friendly toward you, it may do some favor or service for you.",PFRPG Core,1,1,0,0,0,,,,1,1,3,,,,,,,,,,,1,,You can communicate with animals.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Speak with Animals,504,,,Animals (4),,,0,,,2,,,,,,,1,,0,0,0,
Speak with Plants,divination,,,"bard 4, druid 3, ranger 2",1 standard action,"V, S",0,personal,,,you,1 min./level,0,0,,,"You can communicate with normal plants and plant creatures, and can ask questions of and receive answers from them. A normal plant's sense of its surroundings is limited, so it won't be able to give (or recognize) detailed descriptions of creatures or answer questions about events outside its immediate vicinity. The spell doesn't make plant creatures any more friendly or cooperative than normal. Furthermore, wary and cunning plant creatures are likely to be terse and evasive, while the more stupid ones may make inane comments. If a plant creature is friendly, it may do some favor or service for you.",PFRPG Core,1,1,0,0,0,,,,3,2,4,,,,,,,,,,,3,,You can talk to plants and plant creatures.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Speak with Plants,506,,Verdant (7),,,,0,,,,,,,,,,2,,0,0,0,
Suggestion,enchantment,compulsion,"language-dependent, mind-affecting","bard 2, sorcerer/wizard 3, witch 3, occultist 3, psychic 2, mesmerist 2, medium 2",1 standard action,"V, M (a snake's tongue and a honeycomb)",0,close (25 ft. + 5 ft./2 levels),,,one living creature,1 hour/level or until completed,0,0,Will negates,yes,"You influence the actions of the target creature by suggesting a course of activity (limited to a sentence or two). The suggestion must be worded in such a manner as to make the activity sound reasonable. Asking the creature to do some obviously harmful act automatically negates the effect of the spell. The suggested course of activity can continue for the entire duration. If the suggested activity can be completed in a shorter time, the spell ends when the subject finishes what it was asked to do. You can instead specify conditions that will trigger a special activity during the duration. If the condition is not met before the spell duration expires, the activity is not performed. A very reasonable suggestion causes the save to be made with a penalty (such as -1 or -2).",PFRPG Core,1,0,1,0,0,3,3,,,,2,,,,3,,,,,,,3,"Charm (3), Devil (3), Corruption (2), Innuendo (3)",Compels subject to follow stated course of action.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,Suggestion,526,,"Infernal (7), Maestro (7), Rakshasa (7)",,"Mythic suggestion loses the language-dependent descriptor, and can target one or more living creatures in a 10-foot-radius burst.",,1,,,2,2,2,3,,,,,,0,0,0,
"Suggestion, Mass",enchantment,compulsion,"language-dependent, mind-affecting","bard 5, sorcerer/wizard 6, witch 6, occultist 5, psychic 5, mesmerist 5",1 standard action,"V, M (a snake's tongue and a honeycomb)",0,medium (100 ft. + 10 ft./level),,,"one creature/level, no two of which can be more than 30 ft. apart",1 hour/level or until completed,0,0,Will negates,yes,"This spell functions like suggestion, except that it can affect more creatures. The same suggestion applies to all these creatures.",PFRPG Core,1,0,1,0,0,6,6,,,,5,,,,6,,,,,,,6,Innuendo (6),"As suggestion, affects subject/level.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Suggestion, Mass",527,,"Maestro (13), Rakshasa (13), Serpentine (13)",,,,0,,,5,,5,5,,,,,,0,0,0,
Summon Monster I,conjuration,summoning,see text,"bard 1, cleric/oracle 1, sorcerer/wizard 1, summoner/unchained summoner 1, witch 1, antipaladin 1, psychic 1, spiritualist 1, medium 1",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell summons an extraplanar creature (typically an outsider, elemental, or magical beast native to another plane). It appears where you designate and acts immediately, on your turn. It attacks your opponents to the best of its ability. If you can communicate with the creature, you can direct it not to attack, to attack particular enemies, or to perform other actions. The spell conjures one of the creatures from the 1st Level list on Table 10-1. You choose which kind of creature to summon, and you can choose a different one each time you cast the spell. A summoned monster cannot summon or otherwise conjure another creature, nor can it use any teleportation or planar travel abilities. Creatures cannot be summoned into an environment that cannot support them. Creatures summoned using this spell cannot use spells or spell-like abilities that duplicate spells with expensive material components (such as wish). When you use a summoning spell to summon a creature with an alignment or elemental subtype, it is a spell of that type. Creatures on Table 10-1 marked with an ""*"" are summoned with the celestial template, if you are good, and the fiendish template, if you are evil. If you are neutral, you may choose which template to apply to the creature. Creatures marked with an ""*"" always have an alignment that matches yours, regardless of their usual alignment. Summoning these creatures makes the summoning spell's type match your alignment.",PFRPG Core,1,1,0,1,1,1,1,1,,,1,,,1,1,,1,1,,,,1,,(Evil creatures only.) Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster I,529,,,,,,0,,,1,1,,,1,,,,,0,0,0,1
Summon Monster II,conjuration,summoning,,"bard 2, cleric/oracle 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2, antipaladin 2, psychic 2, spiritualist 2, medium 2",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell functions like summon monster I, except that you can summon one creature from the 2nd-level list or 1d3 creatures of the same kind from the 1st-level list.",PFRPG Core,1,1,0,1,1,2,2,2,,,2,,,2,2,,2,2,,,,2,Dark Tapestry (2),(Evil creatures only.) Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster II,530,,,,,,0,,,2,2,,,2,,,,,0,0,0,2
Summon Monster III,conjuration,summoning,,"bard 3, cleric/oracle 3, sorcerer/wizard 3, witch 3, antipaladin 3, psychic 3, spiritualist 3",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell functions like summon monster I, except that you can summon one creature from the 3rd-level list, 1d3 creatures of the same kind from the 2nd-level list, or 1d4+1 creatures of the same kind from the 1st-level list.",PFRPG Core,1,1,0,1,1,3,3,3,,,3,,,,3,,3,3,,,,3,,(Evil creatures only.) Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster III,531,,Serpentine (7),,,,0,,,3,,,,3,,,,,0,0,0,
Summon Monster IV,conjuration,summoning,,"bard 4, cleric/oracle 4, sorcerer/wizard 4, summoner/unchained summoner 3, witch 4, antipaladin 4, psychic 4, spiritualist 4, medium 3",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell functions like summon monster I, except that you can summon one creature from the 4th-level list, 1d3 creatures of the same kind from the 3rd-level list, or 1d4+1 creatures of the same kind from a lower-level list.",PFRPG Core,1,1,0,1,1,4,4,4,,,4,,,3,4,,4,4,,,,4,Dark Tapestry (5),(Evil creatures only.) Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster IV,532,,,,,,0,,,4,3,,,4,,,,,0,0,0,3
Summon Monster V,conjuration,summoning,,"bard 5, cleric/oracle 5, sorcerer/wizard 5, summoner/unchained summoner 4, witch 5, psychic 5, spiritualist 5, medium 4",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell functions like summon monster I, except that you can summon one creature from the 5th-level list, 1d3 creatures of the same kind from the 4th-level list, or 1d4+1 creatures of the same kind from a lower-level list.",PFRPG Core,1,1,0,1,1,5,5,5,,,5,,,4,5,,5,,,,,5,Darkness (5),Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster V,533,,,,,,0,,,5,4,,,5,,,,,0,0,0,4
Summon Monster VI,conjuration,summoning,,"bard 6, cleric/oracle 6, sorcerer/wizard 6, witch 6, psychic 6, spiritualist 6, unchained summoner 5",1 round,"V, S, F/DF (a tiny bag and a small candle)",0,close (25 ft. + 5 ft./2 levels),,one summoned creature,,1 round/level,1,0,none,no,"This spell functions like summon monster I, except you can summon one creature from the 6th-level list, 1d3 creatures of the same kind from the 5th-level list, or 1d4+1 creatures of the same kind from a lower-level list.",PFRPG Core,1,1,0,1,1,6,6,6,,,6,,,,6,,6,,,,,6,,Summons extraplanar creature to fight for you.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Monster VI,534,,,,,,0,,,6,,,,6,,,,,0,0,0,5
Summon Swarm,conjuration,summoning,,"bard 2, druid 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2, shaman 2",1 round,"V, S, M/DF (a square of red cloth)",0,close (25 ft. + 5 ft./2 levels),,"one swarm of bats, rats, or spiders",,concentration + 2 rounds,0,0,none,no,"You summon a swarm of bats, rats, or spiders (your choice), which attacks all other creatures within its area. (You may summon the swarm so that it shares the area of other creatures.) If no living creatures are within its area, the swarm attacks or pursues the nearest creature as best it can. The caster has no control over its target or direction of travel.",PFRPG Core,1,1,1,0,1,2,2,,2,,2,,,2,2,,,,,,,2,,"Summons swarm of bats, rats, or spiders.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summon Swarm,547,,Pestilence (5),,"The swarm has the advanced simple template. A swarm of rats or spiders leaves behind a trail of filth or ichor when it moves, which has the effects of a grease spell for 1 round after the swarm passes through an area. Any creature that moves through the affected area is also subject to the swarm's disease or poison, as if attacked by the swarm. A prone creature in the affected area takes a -4 penalty on its saving throw against this affliction. A bat swarm leaves behind a similar trail that lasts for 2 rounds but doesn't have a disease or poison effect.",,1,,2,,,,,,,,2,,0,0,0,2
Sympathetic Vibration,evocation,,sonic,bard 6,10 minutes,"V, S, F (a tuning fork)",0,touch,,,one freestanding structure,up to 1 round/level,0,0,none; see text,yes,"By attuning yourself to a freestanding structure, you can create a damaging vibration within it. Once it begins, the vibration deals 2d10 points of damage per round to the target structure, bypassing hardness. You can choose at the time of casting to limit the duration of the spell; otherwise it lasts for 1 round per level. If the spell is cast upon a target that is not freestanding, the surrounding stone dissipates the effect and no damage occurs. Sympathetic vibration cannot affect creatures (including constructs). Since a structure is an unattended object, it gets no saving throw to resist the effect.",PFRPG Core,1,1,0,1,0,,,,,,6,,,,,,,,,,,6,, Deals 2d10 damage/round to freestanding structure.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Sympathetic Vibration,558,,,,,,0,,,,,,,,,,,,0,0,0,
