name,school,subschool,descriptor,spell_level,casting_time,components,costly_components,range,area,effect,targets,duration,dismissible,shapeable,saving_throw,spell_resistence,description,source,verbal,somatic,material,focus,divine_focus,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,SLA_Level,domain,short_description,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,linktext,id,material_costs,bloodline,patron,mythic_text,augmented,mythic,bloodrager,shaman,psychic,medium,mesmerist,occultist,spiritualist,skald,investigator,hunter,haunt_statistics,ruse,draconic,meditative,summoner_unchained
Spell Resistance,abjuration,,,"cleric/oracle 5, alchemist 5, inquisitor 5, occultist 5, psychic 5, spiritualist 5",1 standard action,"V, S, DF",0,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),The target gains spell resistance equal to 12 + your caster level.,PFRPG Core,1,1,0,0,1,,,5,,,,,5,,,5,5,,,,,5,"Magic (5), Protection (5)", Subject gains SR 12 + level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spell Resistance,510,,Draconic (11),Endurance (10),,,0,,,5,,,5,5,,,,,0,0,0,
Spider Climb,transmutation,,,"druid 2, sorcerer/wizard 2, alchemist 2, summoner/unchained summoner 2, magus 2, bloodrager 2, occultist 2, psychic 2, medium 2",1 standard action,"V, S, M (a live spider)",0,touch,,,creature touched,10 min./level,0,0,Will negates (harmless),yes (harmless),"The subject can climb and travel on vertical surfaces or even traverse ceilings as well as a spider does. The affected creature must have its hands free to climb in this manner. The subject gains a climb speed of 20 feet and a +8 racial bonus on Climb skill checks; furthermore, it need not make Climb checks to traverse a vertical or horizontal surface (even upside down). A spider climbing creature retains its Dexterity bonus to Armor Class (if any) while climbing, and opponents get no special bonus to their attacks against it. It cannot, however, use the run action while climbing.",PFRPG Core,1,1,1,0,0,2,2,,2,,,,2,2,,,,,2,,,2,,Grants ability to walk on walls and ceilings.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spider Climb,513,,,,"The target gains a climb speed equal to its base land speed or 30 feet, whichever is higher. The target can take the run action while climbing and needs only one hand free to climb. The target can move freely across spider webs (including giant spider webs), web spells, and similar adhesives of 2nd level or less (including tanglefoot bags) as if it were using freedom of movement.",,1,2,,2,2,,2,,,,2,,0,0,0,2
Statue,transmutation,,,"sorcerer/wizard 7, alchemist 6, occultist 6",1 round,"V, S, M (lime, sand, and a drop of water stirred by an iron spike)",0,touch,,,creature touched,1 hour/level,1,0,Will negates (harmless),yes (harmless),"A statue spell turns the subject to solid stone, along with any garments and equipment worn or carried. In statue form, the subject gains hardness 8. The subject retains its own hit points. The subject can see, hear, and smell normally, but it does not need to eat or breathe. Feeling is limited to those sensations that can affect the granite-hard substance of the individual's body. Chipping is equal to a mere scratch, but breaking off one of the statue's arms constitutes serious damage. The subject of a statue spell can return to its normal state, act, and then return instantly to the statue state (a free action) if it so desires as long as the spell duration is in effect.",PFRPG Core,1,1,1,0,0,7,7,,,,,,6,,,,,,,,,7,"Artifice (8), Ruins (2)", Subject can become a statue at will.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Statue,518,,,,,,0,,,,,,6,,,,,,0,0,0,
Stoneskin,abjuration,,,"druid 5, sorcerer/wizard 4, alchemist 4, summoner 3, inquisitor 4, magus 4, bloodrager 4, shaman 5, occultist 4, psychic 4, unchained summoner 4",1 standard action,"V, S, M (granite and diamond dust worth 250 gp)",1,touch,,,creature touched,10 min./level or until discharged,0,0,Will negates (harmless),yes (harmless),"The warded creature gains resistance to blows, cuts, stabs, and slashes. The subject gains DR 10/adamantine. It ignores the first 10 points of damage each time it takes damage from a weapon, though an adamantine weapon bypasses the reduction. Once the spell has prevented a total of 10 points of damage per caster level (maximum 150 points), it is discharged.",PFRPG Core,1,1,1,0,0,4,4,,5,,,,4,3,,4,,,4,4,,4,"Earth (6), Strength (6)",Grants DR 10/adamantine.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stoneskin,522,250,"Abyssal (9), Deep Earth (9), Shaitan (9)",,"The target gains a +4 bonus on saving throws against disease, poison, and stun effects. There is a 50% chance any critical hit or sneak attack against the target is treated as a normal hit, as if the target were wearing medium fortification armor.",,1,4,5,4,,,4,,,,5,,0,0,0,4
Tongues,divination,,,"bard 2, cleric/oracle 4, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, witch 3, inquisitor 2, shaman 4, psychic 3, mesmerist 2, spiritualist 3, medium 2",1 standard action,"V, M/DF (a clay model of a ziggurat)",0,touch,,,creature touched,10 min./level,0,0,Will negates (harmless),no,"This spell grants the creature touched the ability to speak and understand the language of any intelligent creature, whether it is a racial tongue or a regional dialect. The subject can speak only one language at a time, although it may be able to understand several languages. Tongues does not enable the subject to speak with creatures who don't speak. The subject can make itself understood as far as its voice carries. This spell does not predispose any creature addressed toward the subject in any way. Tongues can be made permanent with a permanency spell.",PFRPG Core,1,0,1,0,1,3,3,4,,,2,,3,3,3,2,4,,,3,,3,"Agathion (3), Language (3)",Speak and understand any language.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tongues,570,,Aberrant (Sorcerer) (7),,,,0,,4,3,2,2,,3,,,,,0,0,0,3
Transformation,transmutation,,,"sorcerer/wizard 6, alchemist 6, witch 6, magus 6, occultist 6, psychic 6, spiritualist 6",1 standard action,"V, S, M (a potion of bull's strength, which you drink and whose effects are subsumed by the spell effects)",0,personal,,,you,1 round/level,0,0,,,"You become a fighting machine- stronger, tougher, faster, and more skilled in combat. Your mindset changes so that you relish combat and you can't cast spells, even from magic items. You gain a +4 enhancement bonus to Strength, Dexterity, and Constitution, a +4 natural armor bonus to AC, a +5 competence bonus on Fortitude saves, and proficiency with all simple and martial weapons. Your base attack bonus equals your character level (which may give you multiple attacks). You lose your spellcasting ability, including your ability to use spell activation or spell completion magic items, just as if the spells were no longer on your class list.",PFRPG Core,1,1,1,0,0,6,6,,,,,,6,,6,,,,6,,,6,, You gain combat bonuses.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transformation,573,,"Abyssal (13), Boreal (13), Orc (13)",,"You can still cast spells and use spell completion and spell trigger items, but the level of the spell you're casting or using must be equal to or less than your tier. You gain a number of temporary hit points equal to your caster level.",,1,,,6,,,6,6,,,,,0,0,0,
True Seeing,divination,,,"cleric/oracle 5, druid 7, sorcerer/wizard 6, alchemist 6, summoner 5, witch 6, inquisitor 5, magus 6, shaman 5, occultist 5, psychic 5, mesmerist 6, spiritualist 6, unchained summoner 6, medium 4",1 standard action,"V, S, M (an eye ointment that costs 250 gp)",1,touch,,,creature touched,1 min./level,0,0,Will negates (harmless),yes (harmless),"You confer on the subject the ability to see all things as they actually are. The subject sees through normal and magical darkness, notices secret doors hidden by magic, sees the exact locations of creatures or objects under blur or displacement effects, sees invisible creatures or objects normally, sees through illusions, and sees the true form of polymorphed, changed, or transmuted things. Further, the subject can focus its vision to see into the Ethereal Plane (but not into extradimensional spaces). The range of true seeing conferred is 120 feet. True seeing, however, does not penetrate solid objects. It in no way confers X-ray vision or its equivalent. It does not negate concealment, including that caused by fog and the like. True seeing does not help the viewer see through mundane disguises, spot creatures who are simply hiding, or notice secret doors hidden by mundane means. In addition, the spell effects cannot be further enhanced with known magic, so one cannot use true seeing through a crystal ball or in conjunction with clairaudience/clairvoyance.",PFRPG Core,1,1,1,0,0,6,6,5,7,,,,6,5,6,5,5,,6,5,,6,"Knowledge (5), Revelation (5)",Lets you see all things as they really are.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True Seeing,582,250,Arcane (13),,,,0,,5,5,4,6,5,6,,,,,0,0,0,6
True Strike,divination,,,"sorcerer/wizard 1, alchemist 1, inquisitor 1, magus 1, bloodrager 1, psychic 1, medium 1",1 standard action,"V, F (small wooden replica of an archery target)",0,personal,,,you,see text,0,0,,,"You gain temporary, intuitive insight into the immediate future during your next attack. Your next single attack roll (if it is made before the end of the next round) gains a +20 insight bonus. Additionally, you are not affected by the miss chance that applies to attackers trying to strike a concealed target.",PFRPG Core,1,0,0,0,0,1,1,,,,,,1,,,1,,,1,,,1,"Destruction (1), Luck (1), Fist (1)", +20 on your next attack roll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True Strike,583,,Shaitan (3),,The affected attack bypasses all damage reduction.,"Augmented (2nd): If you expend two uses of mythic power, you gain a +10 insight bonus on your second attack that round and a +5 insight bonus on your third attack that round. The second and third attacks can be on your turn or on another creature's turn before your next turn (such as when you attempt an attack of opportunity).",1,1,,1,1,,,,,,,,0,0,0,
Undetectable Alignment,abjuration,,,"bard 1, cleric/oracle 2, paladin 2, alchemist 2, inquisitor 2, antipaladin 2, psychic 2, mesmerist 1",1 standard action,"V, S",0,close (25 ft. + 5 ft./2 levels),,,one creature or object,24 hours,0,0,Will negates (object),yes (object),An undetectable alignment spell conceals the alignment of an object or a creature from all forms of divination.,PFRPG Core,1,1,0,0,0,,,2,,,1,2,2,,,2,2,2,,,,2,,Conceals alignment for 24 hours.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undetectable Alignment,585,,,,,,0,,,2,,1,,,,,,,0,0,0,
Water Breathing,transmutation,,,"cleric/oracle 3, druid 3, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, magus 3, bloodrager 3, shaman 3, psychic 3",1 standard action,"V, S, M/DF (short reed or piece of straw)",0,touch,,,living creatures touched,2 hours/level; see text,0,0,Will negates (harmless),yes (harmless),The transmuted creatures can breathe water freely. Divide the duration evenly among all the creatures you touch. The spell does not make creatures unable to breathe air.,PFRPG Core,1,1,1,0,1,3,3,3,3,,,,3,3,,,3,,3,,,3,Water (3),Subjects can breathe underwater.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Water Breathing,604,,,Water (6),,,0,3,3,3,,,,,,,3,,0,0,0,3
Wind Walk,transmutation,,air,"cleric/oracle 6, druid 7, alchemist 6, shaman 7",1 standard action,"V, S, DF",0,touch,,,you and one touched creature per three levels,1 hour/level ; see text,1,0,none and Will negates (harmless),no and yes (harmless),"You alter the substance of your body to a cloudlike vapor (as the gaseous form spell) and move through the air, possibly at great speed. You can take other creatures with you, each of which acts independently. Normally, a wind walker flies at a speed of 10 feet with perfect maneuverability. If desired by the subject, a magical wind wafts a wind walker along at up to 600 feet per round (60 mph) with poor maneuverability. Wind walkers are not invisible but rather appear misty and translucent. If fully clothed in white, they are 80% likely to be mistaken for clouds, fog, vapors, or the like. A wind walker can regain its physical form as desired and later resume the cloud form. Each change to and from vaporous form takes 5 rounds, which counts toward the duration of the spell (as does any time spent in physical form). As noted above, you can dismiss the spell, and you can even dismiss it for individual wind walkers and not others. For the last minute of the spell's duration, a wind walker in cloud form automatically descends 60 feet per round (for a total of 600 feet), though it may descend faster if it wishes. This descent serves as a warning that the spell is about to end.",PFRPG Core,1,1,0,0,1,,,6,7,,,,6,,,,6,,,,,6,Wind (6),You and your allies turn vaporous and travel fast.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wind Walk,612,,,Storms (12),,,0,,7,,,,,,,,,,0,0,0,
Protection from Energy,abjuration,,,"cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, inquisitor 3, bloodrager 3, shaman 3, occultist 3, psychic 3, spiritualist 3",1 standard action,"V, S, DF",0,touch,,,creature touched,10 min./level or until discharged,0,0,Fortitude negates (harmless),yes (harmless),"Protection from energy grants temporary immunity to the type of energy you specify when you cast it (acid, cold, electricity, fire, or sonic). When the spell absorbs 12 points per caster level of energy damage (to a maximum of 120 points at 10th level), it is discharged. Protection from energy overlaps (and does not stack with) resist energy. If a character is warded by protection from energy and resist energy, the protection spell absorbs damage until its power is exhausted.",PFRPG Core,1,1,0,0,1,3,3,3,3,2,,,3,3,,3,3,,,,,3,"Luck (3), Protection (3)",Absorb 12 points/level of damage from one kind of energy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Protection from Energy,655,,"Destined (7), Elemental (7)",Endurance (6),,,0,3,3,3,,,3,3,,,2,,0,0,0,3
Absorbing Touch,transmutation,,,alchemist 3,1 standard action,S,0,touch,,,object touched,1 day/level (D),1,0,Fortitude negates (object),no,"You absorb the next object your hand touches into your body. If you are already holding an object, you can attempt to absorb it; otherwise, you may touch an object as a standard action separate from casting the spell. You can absorb any nonmagical, nonliving object weighing no more than 1 pound per caster level. A container and its contents count as a single object. Objects in the possession of another creature receive a Fortitude saving throw to prevent absorption. You may continue to attempt to absorb objects until one is absorbed. An absorbed object melds with your hand and cannot be targeted, but the object's weight still counts against your carrying capacity. If you dismiss the spell, the item appears in the hand that absorbed it, or falls to the ground if that hand is full. Multiple castings let you absorb additional items, but you can only store a single item per hand.",APG,0,1,0,0,0,,,,,,,,3,,,,,,,,,3,,Caster absorbs an item for 1 day/level.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Absorbing Touch,679,,,,,,0,,,,,,,,,,,,0,0,0,
Alchemical Allocation,transmutation,,,alchemist 2,1 standard action,S,0,personal,,,you,1 round,0,0,,,"This extract causes a pale aura to emanate from your mouth. If you consume a potion or elixir on the round following the consumption of this extract, you can spit it back into its container as a free action. You gain all the benefits of the potion or elixir, but it is not consumed. You can only gain the benefits of one potion or elixir in this way per use of this extract.",APG,0,1,0,0,0,,,,,,,,2,,,,,,,,,2,,Gain potion’s benefits without consuming it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alchemical Allocation,682,,,,,,0,,,,,,,,,,,,0,0,0,
Amplify Elixir,transmutation,,,alchemist 3,1 standard action,S,0,personal,,,you,1 round/level,0,0,,,"This extract greatly enhances the effects of any potion or elixir you consume. For the duration of this extract, any potion or elixir you consume is treated as if it were empowered. Increase all variable numeric effects of the potion or elixir by half. If the potion or elixir does not have any variable numeric effects, it is instead treated as if it were extended (double the duration of the potion or elixir). If the potion or elixir does not have any variable numeric effects, or has an instantaneous duration, amplify elixir has no effect. Amplify elixir affects oils that target you, but it has no effect on oils that target your equipment.",APG,0,1,0,0,0,,,,,,,,3,,,,,,,,,3,,Empowers or extends the effects of any potion or elixir.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amplify Elixir,685,,,,,,0,,,,,,,,,,,,0,0,0,
Ant Haul,transmutation,,,"alchemist 1, cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, summoner/unchained summoner 1, occultist 1, psychic 1, medium 1",1 standard action,"V, S, M/DF (a small pulley)",0,touch,,,creature touched,2 hours/level,0,0,Fortitude negates (harmless),yes (harmless),"The target's carrying capacity triples (see Table 7-4: Carrying Capacity on page 171 of the Core Rulebook). This does not affect the creature's actual Strength in any way, merely the amount of material it can carry while benefiting from this spell. It also has no effect on encumbrance due to armor. If the creature wears armor it still takes the normal penalties for doing so regardless of how much weight the spell allows it to carry.",APG,1,1,1,0,1,1,1,1,1,1,,,1,1,,,1,,,,,1,,Triples carrying capacity of a creature.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ant Haul,686,,,,,,0,,,1,1,,1,,,,1,,0,0,0,1
Bloodhound,transmutation,,,"alchemist 3, inquisitor 2, ranger 2, occultist 3",1 standard action,"V, S, M (a drop of blood and a pinch of cinnamon)",0,personal,,,you,1 hour/level,0,0,,,"You gain the scent special quality, including the ability to track by scent. You receive a +8 competence bonus on Perception checks involving smell and a +4 competence bonus on Survival checks to track using scent. You take a -4 penalty on saving throws against odor-related effects such as the stench ability and stinking cloud. A creature under the effects of bloodhound can detect poison by scent with a DC 20 Perception check.",APG,1,1,1,0,0,,,,,2,,,3,,,2,,,,,,2,,Gives caster the scent special ability.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bloodhound,704,,,,,,0,,,,,,3,,,,2,,0,0,0,
Bomber's Eye,transmutation,,,alchemist 1,1 standard action,S,0,personal,,,you,1 round/level,0,0,,,"This extract allows you to throw weapons farther and more accurately. While this extract is in effect, increase the range of any thrown weapon by 10 feet. In addition, you receive a +1 insight bonus on attack rolls made with thrown weapons.",APG,0,1,0,0,0,,,,,,,,1,,,,,,,,,1,,Increases thrown weapon range; +1 attack.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bomber's Eye,706,,,,,,0,,,,,,,,,,,,0,0,0,
Crafter's Fortune,transmutation,,,"alchemist 1, sorcerer/wizard 1, occultist 1",1 standard action,"V, S, F (a tool)",0,close (25 ft. + 5 ft./2 levels),,,one creature,1 day/level or until discharged (D),1,0,Will negates (harmless),yes (harmless),The target is struck by inspiration and gains a +5 luck bonus on its next Craft skill check.,APG,1,1,0,0,0,1,1,,,,,,1,,,,,,,,,1,Industry (1),Subject gains +5 on next Craft check.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafter's Fortune,738,,,,,,0,,,,,,1,,,,,,0,0,0,
Delayed Consumption,transmutation,,,alchemist 5,1 standard action,S,0,personal,,,you,1 day/level (D) or until discharged,1,0,,,"When you consume this extract, you quickly consume another extract of your choice-this second extract's effects do not come into effect until a later point. You must consume this second, companion extract on the round following delayed consumption or waste the extract. The companion extract can be no higher than 4th level, and you must pay any costs associated with the companion extract when you consume it. At any point during the duration of this extract, you can cause the companion extract to take effect as an immediate action. You can only have one delayed consumption in effect at one time. If a second is consumed, the first is dispelled without any effect.",APG,0,1,0,0,0,,,,,,,,5,,,,,,,,,5,,Extract doesn’t come into effect until you want it to.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Delayed Consumption,747,,,,,,0,,,,,,,,,,,,0,0,0,
Detonate,evocation,,"acid, cold, electricity, or fire","alchemist 4, sorcerer/wizard 4, magus 4, bloodrager 4",1 standard action,"V, S, M (two vials; one containing acid and one containing an alkaline solution worth a total of 50 gp)",1,30 ft.,30-ft.-radius spread centered on you,,,"1 round, then instantaneous",0,0,Reflex half,yes,"You flood yourself with a potent surge of elemental energy. One round after completing the casting of the spell, the energy explodes from your body. When this spell creates the explosion of energy, choose one of the following four energy types: acid, cold, electricity, or fire. The explosion inflicts 1d8 points of damage of that energy type per caster level (maximum 10d8) to all creatures and unattended objects within 15 feet, and half that amount to targets past 15 feet but within 30 feet. You automatically take half damage from the explosion, without a saving throw, but any other energy resistance or energy immunity effects you may have in place can prevent or lessen this overflow damage caused by the explosion.",APG,1,1,1,0,0,4,4,,,,,,4,,,,,,4,,,4,,Inflicts 1d8/level energy damage to all creatures within 15 ft.,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Detonate,750,50,,,,,0,4,,,,,,,,,,,0,0,0,
Draconic Reservoir,evocation,,"acid, cold, electricity, or fire","alchemist 3, sorcerer/wizard 3, bloodrager 3",1 standard action,"V, S, M (a scale from dragon that produces the energy you seek to absorb)",0,touch,,,creature touched,10 minutes/level or until discharged; see text,0,0,Fortitude negates (harmless),yes (harmless),"Draconic reservoir functions as protection from energy, absorbing 6 points of one type of energy damage per caster level (acid, cold, electricity, or fire, maximum 60 points). Each round, as a swift action, the subject can release 1d6 points of the absorbed energy and apply it to any melee attack, as if using an acidic, flaming, frost, or shock weapon. The first creature the subject strikes with this attack takes the energy damage in addition to any other consequences of the attack. Releasing energy in this way does not ""free up"" space to absorb still more energy; the maximum amount of energy the spell can absorb remains fixed. The subject cannot release more energy than he currently has absorbed. Once the subject has absorbed all the energy allowed by the spell, he takes damage as normal from that energy type. Once the energy has been released, the spell is discharged. Draconic reservoir does not stack with protection from energy. Draconic reservoir overlaps (and does not stack with) resist energy. If a character is warded by draconic reservoir and resist energy, draconic reservoir absorbs damage until it reaches its maximum limit.",APG,1,1,1,0,0,3,3,,,,,,3,,,,,,,,,3,Dragon (3),Subject can absorb energy damage and enhance melee attacks with it.,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Draconic Reservoir,755,,,,"The amount of energy damage the spell absorbs increases to 10 points per caster level (maximum 100 points). The energy damage from the weapons improves as if using a corrosive burst, flaming burst, icy burst, or shocking burst weapon.","Augmented (3rd): If you expend two uses of mythic power, spending a swift action applies the energy damage to any number of creatures the target hits this round, not just the first.",1,3,,,,,,,,,,,0,0,0,
Dragon's Breath,evocation,,"acid, cold, electricity, or fire","alchemist 4, sorcerer/wizard 4, bloodrager 4",1 standard action,"V, S, M (a dragon scale)",0,30 ft. or 60 ft.,cone-shaped burst or line,,,instantaneous,0,0,Reflex half,yes,You breathe out a blast of energy. Creatures in the affected area take 1d6 points of energy damage per caster level (maximum of 12d6). A successful Reflex save results in half damage. The spell's effect and energy type depend on the type of dragon scale used: Black dragon: 60-foot line of acid. Blue or bronze dragon: 60-foot line of electricity. Green dragon: 30-foot cone of acid. Gold or red dragon: 30-foot cone of fire. Silver or white dragon: 30-foot cone of cold. Brass dragon: 60-foot line of fire. Copper dragon: 60-foot line of acid.,APG,1,1,1,0,0,4,4,,,,,,4,,,,,,,,,4,Dragon (4),Gives you a dragon’s breath weapon.,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dragon's Breath,756,,"Kobold Sorcerer (9), Kobold (9)",,"The spell's duration changes to 1 minute/level or until discharged. You can use the breath weapon up to three times during this duration. On the round you cast the spell, using the breath weapon is a free action; later uses require a standard action. You must wait 1d4 rounds between each use of the breath weapon. All uses for a particular casting have the same range, area, and energy type. You can have only one dragon's breath spell in effect at a time; casting a new one ends the previous one.",,1,4,,,,,,,,,,,0,0,0,
Elemental Aura,evocation,,"acid, cold, electricity, or fire","alchemist 3, sorcerer/wizard 3, magus 3, bloodrager 3",1 standard action,"V, S",0,personal,,,you,1 round/level (D),1,0,Reflex half; see text,yes,"This spell forms an aura of energy around you, damaging all those that come near you. Choose an energy type: acid, cold, electricity, or fire. Creatures adjacent to you when this spell is cast and at the start of your turn take 2d6 points of energy damage of the selected type. This aura has an additional effect, depending upon the type of energy chosen. Acid: Creatures affected by your aura take 1 point of ongoing acid damage per round for 1 round per three caster levels, and are sickened for the duration of the ongoing acid damage. Cold: Creatures affected by your aura are fatigued. A creature that is already fatigued suffers no additional effect. Electricity: Creatures affected by your aura are staggered for 1 round. Fire: Creatures affected by your aura catch on fire (Core Rulebook 444). Creatures adjacent to you are allowed a Reflex save to halve the damage and negate the additional effect. The aura's additional effects do not stack if a creature takes damage from your aura multiple times. You may only have one elemental aura in effect at one time. When you cast this spell to deal acid, cold, electricity, or fire damage, it is a spell of that type.",APG,1,1,0,0,0,3,3,,,,,,3,,,,,,3,,,3,,Creates an aura of energy around you.,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elemental Aura,759,,Boreal (7),,,,0,3,,,,,,,,,,,0,0,0,
Elemental Touch,evocation,,"acid, cold, electricity, or fire","alchemist 2, sorcerer/wizard 2, magus 2, bloodrager 2",1 standard action,"V, S, M (a bit of the chosen element: earth, water, air, or fire)",0,personal,,,you,1 round/level (D),1,0,see text,no,"Upon completing the casting of this spell, elemental energy infuses your hands. Choose an energy type: acid, cold, electricity, or fire. You gain a melee touch attack causing 1d6 points of damage of that energy type, along with a special effect described below. You also deal energy damage and the related special effect when you attack with your hands using an unarmed strike, a single claw, or a single slam attack. This bonus damage can never apply to multiple weapons. Acid: Your touch attack causes 1 point of ongoing acid damage per round for 1 round per three caster levels. The target must make a Fortitude save or be sickened for the duration of the ongoing acid damage. Cold: The target must make a Fortitude save or be fatigued. A creature that is already fatigued suffers no additional effect. Electricity: The target must make a Fortitude save or be staggered for 1 round. Fire: Your hands ignite and shed light as a torch. Your touch may cause targets to catch on fire (Core Rulebook 444). Subsequent attacks inflict the normal damage, but the additional effects do not stack. This spell grants no special protection to anything held in or worn on your hands. When you cast this spell to deal acid, cold, electricity, or fire damage, it is a spell of that type.",APG,1,1,1,0,0,2,2,,,,,,2,,,,,,2,,,2,,Gain energy damage touch attack.,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elemental Touch,761,,,,,,0,2,,,,,,,,,,,0,0,0,
Elude Time,transmutation,,,"alchemist 5, psychic 7",1 standard action,"V, S, M (powdered diamond, emerald, ruby, and sapphire dust worth 500 gp)",1,personal,,,you,up to 1 minute/level; see text,0,0,,,"You place yourself in a state of suspended animation, similar to temporal stasis. At the time of casting, you choose when the stasis will expire, up to the maximum duration of the spell. Until the duration ends, time ceases to flow for you, and all bodily functions cease. No force or effect can harm you until the spell expires or is removed, such as by a successful dispel magic spell.",APG,1,1,1,0,0,,,,,,,,5,,,,,,,,,5,,Puts you in temporary suspended animation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elude Time,762,500,,,,,0,,,7,,,,,,,,,0,0,0,
Fire Breath,evocation,,fire,"alchemist 2, sorcerer/wizard 2, magus 2, bloodrager 2",1 standard action,"V, S, M (a chili pepper)",0,15 ft.,cone-shaped burst,,,1 round/level or until discharged; see text,0,0,Reflex half; see text,yes,"Up to thrice during this spell's duration, you can belch forth a cone of fire as a standard action. The first cone deals 4d6 points of fire damage to every creature in the area. The second cone of flame deals 2d6 points of fire damage to every creature in the area. The third cone of flame deals 1d6 points of fire damage to every creature in the area. A successful Reflex save halves this damage. After the third cone of flame, the spell ends.",APG,1,1,1,0,0,2,2,,,,,,2,,,,,,2,,,2,,Exhale a cone of flame at will.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Fire Breath,777,,,,,,0,2,,,,,,,,,,,0,0,0,
Fluid Form,transmutation,,water,"alchemist 4, sorcerer/wizard 6, psychic 6",1 standard action,"S, M (a mixture of oil and water)",0,personal,,,you,1 minute/level,0,0,,,"When you cast this spell, your body takes on a slick, oily appearance. For the duration of this spell, your form can stretch and shift with ease and becomes slightly transparent, as if you were composed of liquid. This transparency is not enough to grant concealment. You gain DR 10/slashing and your reach increases by 10 feet. In addition, you can pass through small holes or narrow openings, even mere cracks, with anything you were carrying at the time the spell was cast (except other creatures). Finally, you can move through water with a swim speed of 60 feet and can breathe both water and air for the duration of this effect. You are treated as if you had the water subtype while this spell is in effect.",APG,0,1,1,0,0,6,6,,,,,,4,,,,,,,,,6,"Flowing (6), Rivers (6)","Gain DR 10/slashing, increases reach 10 ft.,",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fluid Form,786,,Nanite (13),,,,0,,,6,,,,,,,,,0,0,0,
